,station_status,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_returning,is_renting,legacy_id,num_ebikes_available,station_id,eightd_has_available_keys,last_reported,is_installed,num_docks_available,last_update
525,3398,3398,1,1,1,1670743717,5,active,1,0,17,1,False,2022-12-11 08:15:42.917335
526,3399,3399,1,2,2,1670743719,19,active,1,0,2,1,False,2022-12-11 08:15:42.917335
527,3402,3402,1,0,6,1670743719,22,active,1,0,10,1,False,2022-12-11 08:15:42.917335
528,3403,3403,1,1,0,1670744516,20,active,1,0,9,1,False,2022-12-11 08:15:42.917335
529,3404,3404,1,0,1,1670743718,6,active,1,0,21,1,False,2022-12-11 08:15:42.917335
530,3405,3405,1,0,1,1670743718,3,active,1,0,20,1,False,2022-12-11 08:15:42.917335
531,3407,3407,1,0,1,1670743719,29,active,1,0,6,1,False,2022-12-11 08:15:42.917335
532,3409,3409,1,4,0,1670743718,30,active,1,0,13,1,False,2022-12-11 08:15:42.917335
533,3410,3410,1,4,1,1670743717,45,active,1,0,28,1,False,2022-12-11 08:15:42.917335
534,3411,3411,1,0,0,1670743808,19,active,1,0,8,1,False,2022-12-11 08:15:42.917335
535,3412,3412,1,1,0,1670743718,12,active,1,0,5,1,False,2022-12-11 08:15:42.917335
536,3414,3414,1,1,3,1670743718,21,active,1,0,9,1,False,2022-12-11 08:15:42.917335
537,3415,3415,1,2,1,1670743818,7,active,1,0,15,1,False,2022-12-11 08:15:42.917335
538,3416,3416,1,2,1,1670746599,2,active,1,0,21,1,False,2022-12-11 08:15:42.917335
539,3418,3418,1,2,0,1670743718,0,active,1,0,30,1,False,2022-12-11 08:15:42.917335
540,3419,3419,1,1,1,1670743262,40,active,1,0,10,1,False,2022-12-11 08:15:42.917335
541,3420,3420,1,2,2,1670743717,22,active,1,0,11,1,False,2022-12-11 08:15:42.917335
542,3421,3421,1,0,0,1670745960,31,active,1,0,4,1,False,2022-12-11 08:15:42.917335
543,3422,3422,1,1,1,1670743716,13,active,1,0,7,1,False,2022-12-11 08:15:42.917335
544,3423,3423,1,0,0,1670743719,0,active,1,0,29,1,False,2022-12-11 08:15:42.917335
545,3424,3424,1,0,2,1670746532,17,active,1,0,10,1,False,2022-12-11 08:15:42.917335
546,3425,3425,1,0,3,1670746106,9,active,1,0,23,1,False,2022-12-11 08:15:42.917335
547,3429,3429,1,3,0,1670745467,21,active,1,0,12,1,False,2022-12-11 08:15:42.917335
548,3430,3430,1,0,7,1670746557,14,active,1,0,11,1,False,2022-12-11 08:15:42.917335
549,3435,3435,1,1,10,1670743886,35,active,1,0,9,1,False,2022-12-11 08:15:42.917335
550,3436,3436,1,1,0,1670739226,30,active,1,0,4,1,False,2022-12-11 08:15:42.917335
551,3437,3437,1,1,5,1670745511,7,active,1,0,51,1,False,2022-12-11 08:15:42.917335
552,3440,3440,1,2,4,1670743168,21,active,1,0,22,1,False,2022-12-11 08:15:42.917335
553,3443,3443,1,0,10,1670742658,42,active,1,0,16,1,False,2022-12-11 08:15:42.917335
554,3452,3452,1,0,5,1670742370,38,active,1,0,3,1,False,2022-12-11 08:15:42.917335
555,3453,3453,1,1,0,1670744686,13,active,1,0,5,1,False,2022-12-11 08:15:42.917335
556,3454,3454,1,3,10,1670742499,18,active,1,0,3,1,False,2022-12-11 08:15:42.917335
557,3456,3456,1,0,4,1670741284,18,active,1,0,3,1,False,2022-12-11 08:15:42.917335
558,3457,3457,1,1,0,1670746409,28,active,1,0,35,1,False,2022-12-11 08:15:42.917335
559,3459,3459,1,0,0,1670742501,12,active,1,0,29,1,False,2022-12-11 08:15:42.917335
560,3461,3461,1,0,1,1670745238,31,active,1,0,1,1,False,2022-12-11 08:15:42.917335
561,3462,3462,1,2,4,1670740534,8,active,1,0,28,1,False,2022-12-11 08:15:42.917335
562,3463,3463,1,0,1,1670746706,53,active,1,0,24,1,False,2022-12-11 08:15:42.917335
563,3464,3464,1,1,1,1670742160,12,active,1,0,42,1,False,2022-12-11 08:15:42.917335
564,3467,3467,1,1,0,1670741282,36,active,1,0,9,1,False,2022-12-11 08:15:42.917335
565,3472,3472,1,1,1,1670743655,27,active,1,0,11,1,False,2022-12-11 08:15:42.917335
566,3478,3478,1,0,0,1670743719,38,active,1,0,4,1,False,2022-12-11 08:15:42.917335
567,3479,3479,1,11,0,1670744936,28,active,1,0,5,1,False,2022-12-11 08:15:42.917335
568,3483,3483,1,0,1,1670742504,4,active,1,0,10,1,False,2022-12-11 08:15:42.917335
569,3490,3490,1,0,3,1670744493,20,active,1,0,10,1,False,2022-12-11 08:15:42.917335
570,3491,3491,1,4,3,1670744936,12,active,1,0,7,1,False,2022-12-11 08:15:42.917335
571,3492,3492,1,0,0,1670743719,3,active,1,0,24,1,False,2022-12-11 08:15:42.917335
572,3493,3493,1,0,1,1670743720,6,active,1,0,25,1,False,2022-12-11 08:15:42.917335
573,3494,3494,1,1,2,1670744378,4,active,1,0,18,1,False,2022-12-11 08:15:42.917335
574,3495,3495,1,1,2,1670745333,22,active,1,0,3,1,False,2022-12-11 08:15:42.917335
575,3496,3496,1,0,7,1670743718,16,active,1,0,9,1,False,2022-12-11 08:15:42.917335
576,3497,3497,1,0,2,1670736302,6,active,1,0,17,1,False,2022-12-11 08:15:42.917335
577,3498,3498,1,2,1,1670746456,9,active,1,0,10,1,False,2022-12-11 08:15:42.917335
578,3499,3499,1,0,7,1670743719,17,active,1,0,8,1,False,2022-12-11 08:15:42.917335
579,3500,3500,1,0,0,1670743763,2,active,1,0,29,1,False,2022-12-11 08:15:42.917335
580,3501,3501,1,0,1,1670738694,1,active,1,0,26,1,False,2022-12-11 08:15:42.917335
581,3502,3502,1,0,1,1670743719,5,active,1,0,24,1,False,2022-12-11 08:15:42.917335
582,3503,3503,1,0,3,1670735731,14,active,1,0,16,1,False,2022-12-11 08:15:42.917335
583,3504,3504,1,1,0,1670743719,11,active,1,0,15,1,False,2022-12-11 08:15:42.917335
584,3505,3505,1,1,2,1670744934,7,active,1,0,24,1,False,2022-12-11 08:15:42.917335
585,3506,3506,1,0,6,1670744654,8,active,1,0,21,1,False,2022-12-11 08:15:42.917335
586,3507,3507,1,1,4,1670744935,18,active,1,0,17,1,False,2022-12-11 08:15:42.917335
587,3508,3508,1,0,0,1670743720,1,active,1,0,30,1,False,2022-12-11 08:15:42.917335
588,3509,3509,1,1,1,1670743720,9,active,1,0,21,1,False,2022-12-11 08:15:42.917335
589,3510,3510,1,0,4,1670744204,8,active,1,0,22,1,False,2022-12-11 08:15:42.917335
590,3511,3511,1,0,1,1670743720,4,active,1,0,18,1,False,2022-12-11 08:15:42.917335
591,3513,3513,1,1,2,1670744933,8,active,1,0,24,1,False,2022-12-11 08:15:42.917335
592,3514,3514,1,0,1,1670744934,6,active,1,0,27,1,False,2022-12-11 08:15:42.917335
593,3515,3515,1,1,2,1670745745,8,active,1,0,9,1,False,2022-12-11 08:15:42.917335
594,3516,3516,1,0,1,1670744934,9,active,1,0,22,1,False,2022-12-11 08:15:42.917335
595,3517,3517,1,1,2,1670744934,10,active,1,0,24,1,False,2022-12-11 08:15:42.917335
596,3518,3518,1,0,7,1670744741,26,active,1,0,8,1,False,2022-12-11 08:15:42.917335
597,3520,3520,1,0,3,1670745047,10,active,1,0,17,1,False,2022-12-11 08:15:42.917335
598,3521,3521,1,1,0,1670746736,3,active,1,0,32,1,False,2022-12-11 08:15:42.917335
599,3522,3522,1,0,2,1670740694,3,active,1,0,16,1,False,2022-12-11 08:15:42.917335
600,3523,3523,1,1,3,1670744935,18,active,1,0,25,1,False,2022-12-11 08:15:42.917335
601,3524,3524,1,0,2,1670746685,4,active,1,1,18,1,False,2022-12-11 08:15:42.917335
602,3525,3525,1,1,0,1670744935,1,active,1,0,19,1,False,2022-12-11 08:15:42.917335
603,3526,3526,1,0,0,1670744935,3,active,1,0,22,1,False,2022-12-11 08:15:42.917335
604,3528,3528,1,4,1,1670744934,1,active,1,0,16,1,False,2022-12-11 08:15:42.917335
605,3529,3529,1,0,10,1670745274,17,active,1,0,8,1,False,2022-12-11 08:15:42.917335
606,3530,3530,1,1,2,1670744935,3,active,1,0,15,1,False,2022-12-11 08:15:42.917335
607,3531,3531,1,3,0,1670744933,1,active,1,0,23,1,False,2022-12-11 08:15:42.917335
608,3532,3532,1,0,3,1670744935,5,active,1,0,22,1,False,2022-12-11 08:15:42.917335
609,3533,3533,1,0,2,1670745671,2,active,1,0,32,1,False,2022-12-11 08:15:42.917335
610,3534,3534,1,2,0,1670744935,20,active,1,0,17,1,False,2022-12-11 08:15:42.917335
611,3535,3535,1,2,1,1670743720,9,active,1,0,16,1,False,2022-12-11 08:15:42.917335
612,3536,3536,1,1,0,1670743721,0,active,1,0,42,1,False,2022-12-11 08:15:42.917335
613,3537,3537,1,1,2,1670744935,4,active,1,0,24,1,False,2022-12-11 08:15:42.917335
614,3538,3538,1,4,5,1670744934,10,active,1,0,31,1,False,2022-12-11 08:15:42.917335
615,3539,3539,1,1,0,1670744935,0,active,1,11,31,1,False,2022-12-11 08:15:42.917335
616,3540,3540,1,0,2,1670743720,24,active,1,0,11,1,False,2022-12-11 08:15:42.917335
617,3541,3541,1,0,1,1670744934,36,active,1,0,3,1,False,2022-12-11 08:15:42.917335
618,3542,3542,1,1,0,1670746466,0,active,1,0,27,1,False,2022-12-11 08:15:42.917335
619,3543,3543,1,1,1,1670744935,1,active,1,0,32,1,False,2022-12-11 08:15:42.917335
620,3544,3544,0,0,0,1666002818,0,out_of_service,0,0,3,0,False,2022-12-11 08:15:42.917335
621,3545,3545,0,0,0,86400,0,out_of_service,0,0,0,0,False,2022-12-11 08:15:42.917335
622,3546,3546,1,0,2,1670744934,3,active,1,0,18,1,False,2022-12-11 08:15:42.917335
623,3547,3547,1,3,2,1670745742,16,active,1,0,21,1,False,2022-12-11 08:15:42.917335
624,3549,3549,1,1,1,1670744934,4,active,1,0,17,1,False,2022-12-11 08:15:42.917335
625,3551,3551,1,0,5,1670745080,10,active,1,0,13,1,False,2022-12-11 08:15:42.917335
626,3552,3552,1,0,0,1670744406,0,active,1,0,36,1,False,2022-12-11 08:15:42.917335
627,3553,3553,1,0,7,1670743720,17,active,1,0,19,1,False,2022-12-11 08:15:42.917335
628,3555,3555,1,2,0,1670744935,1,active,1,0,23,1,False,2022-12-11 08:15:42.917335
629,3557,3557,1,0,4,1670744934,15,active,1,0,4,1,False,2022-12-11 08:15:42.917335
630,3558,3558,1,2,3,1670744933,12,active,1,0,13,1,False,2022-12-11 08:15:42.917335
631,3559,3559,1,0,0,1670744934,0,active,1,0,19,1,False,2022-12-11 08:15:42.917335
632,3561,3561,1,2,6,1670746345,7,active,1,0,17,1,False,2022-12-11 08:15:42.917335
633,3563,3563,1,0,4,1670744933,8,active,1,0,20,1,False,2022-12-11 08:15:42.917335
634,3564,3564,1,0,1,1670746685,9,active,1,0,9,1,False,2022-12-11 08:15:42.917335
635,3565,3565,1,0,2,1670744934,13,active,1,0,6,1,False,2022-12-11 08:15:42.917335
636,3566,3566,1,0,0,1670744933,6,active,1,0,19,1,False,2022-12-11 08:15:42.917335
637,3568,3568,1,0,0,1670744934,2,active,1,0,19,1,False,2022-12-11 08:15:42.917335
638,3569,3569,1,3,3,1670744934,5,active,1,0,19,1,False,2022-12-11 08:15:42.917335
639,3570,3570,1,1,2,1670739619,22,active,1,0,8,1,False,2022-12-11 08:15:42.917335
640,3571,3571,1,2,3,1670744936,3,active,1,0,18,1,False,2022-12-11 08:15:42.917335
641,3572,3572,1,1,0,1670744933,15,active,1,0,17,1,False,2022-12-11 08:15:42.917335
642,3573,3573,1,1,3,1670744933,5,active,1,0,19,1,False,2022-12-11 08:15:42.917335
643,3574,3574,1,2,2,1670744934,7,active,1,0,14,1,False,2022-12-11 08:15:42.917335
644,3575,3575,1,0,2,1670744935,12,active,1,0,15,1,False,2022-12-11 08:15:42.917335
645,3577,3577,1,0,0,1670744933,9,active,1,0,14,1,False,2022-12-11 08:15:42.917335
646,3578,3578,1,0,6,1670744935,6,active,1,0,13,1,False,2022-12-11 08:15:42.917335
647,3579,3579,1,0,3,1670744934,5,active,1,0,20,1,False,2022-12-11 08:15:42.917335
648,3580,3580,1,1,1,1670742501,1,active,1,0,27,1,False,2022-12-11 08:15:42.917335
649,3581,3581,1,0,5,1670744934,7,active,1,0,17,1,False,2022-12-11 08:15:42.917335
650,3582,3582,1,2,3,1670743718,9,active,1,0,17,1,False,2022-12-11 08:15:42.917335
651,3583,3583,1,0,1,1670744935,1,active,1,0,30,1,False,2022-12-11 08:15:42.917335
652,3584,3584,1,2,2,1670744934,2,active,1,0,37,1,False,2022-12-11 08:15:42.917335
653,3585,3585,1,1,1,1670744934,2,active,1,0,21,1,False,2022-12-11 08:15:42.917335
654,3586,3586,1,1,2,1670744934,5,active,1,0,13,1,False,2022-12-11 08:15:42.917335
655,3587,3587,1,0,1,1670744935,1,active,1,0,25,1,False,2022-12-11 08:15:42.917335
656,3588,3588,1,1,4,1670744933,29,active,1,0,10,1,False,2022-12-11 08:15:42.917335
657,3589,3589,1,0,1,1670744934,11,active,1,0,19,1,False,2022-12-11 08:15:42.917335
658,3590,3590,1,1,3,1670744935,4,active,1,0,13,1,False,2022-12-11 08:15:42.917335
659,3591,3591,1,0,2,1670744935,15,active,1,0,6,1,False,2022-12-11 08:15:42.917335
660,3592,3592,1,1,2,1670744933,2,active,1,0,16,1,False,2022-12-11 08:15:42.917335
661,3593,3593,1,2,0,1670745900,2,active,1,0,31,1,False,2022-12-11 08:15:42.917335
662,3595,3595,1,1,0,1670746626,2,active,1,0,14,1,False,2022-12-11 08:15:42.917335
663,3596,3596,1,0,5,1670743716,11,active,1,0,8,1,False,2022-12-11 08:15:42.917335
664,3597,3597,1,4,2,1670745225,2,active,1,0,19,1,False,2022-12-11 08:15:42.917335
665,3598,3598,1,0,0,1670744934,3,active,1,0,16,1,False,2022-12-11 08:15:42.917335
666,3600,3600,1,1,4,1670744969,10,active,1,1,13,1,False,2022-12-11 08:15:42.917335
667,3601,3601,1,0,2,1670745974,17,active,1,0,1,1,False,2022-12-11 08:15:42.917335
668,3602,3602,1,0,1,1670745687,8,active,1,0,14,1,False,2022-12-11 08:15:42.917335
669,3603,3603,1,0,2,1670745240,6,active,1,0,14,1,False,2022-12-11 08:15:42.917335
670,3604,3604,1,0,7,1670744936,17,active,1,0,0,1,False,2022-12-11 08:15:42.917335
671,3605,3605,1,0,3,1670744937,8,active,1,0,13,1,False,2022-12-11 08:15:42.917335
672,3606,3606,1,0,7,1670745764,19,active,1,0,2,1,False,2022-12-11 08:15:42.917335
673,3607,3607,1,0,2,1670745458,7,active,1,0,12,1,False,2022-12-11 08:15:42.917335
674,3608,3608,1,1,2,1670745558,18,active,1,0,2,1,False,2022-12-11 08:15:42.917335
675,3609,3609,1,1,1,1670744934,17,active,1,0,5,1,False,2022-12-11 08:15:42.917335
676,3611,3611,1,2,5,1670744935,28,active,1,0,1,1,False,2022-12-11 08:15:42.917335
677,3612,3612,1,1,0,1670740065,3,active,1,0,11,1,False,2022-12-11 08:15:42.917335
678,3613,3613,1,2,1,1670744935,24,active,1,0,1,1,False,2022-12-11 08:15:42.917335
679,3614,3614,1,3,3,1670746639,8,active,1,0,10,1,False,2022-12-11 08:15:42.917335
680,3616,3616,1,1,3,1670745563,8,active,1,0,16,1,False,2022-12-11 08:15:42.917335
681,3617,3617,1,2,3,1670744935,3,active,1,0,22,1,False,2022-12-11 08:15:42.917335
682,3618,3618,1,2,0,1670744933,23,active,1,0,8,1,False,2022-12-11 08:15:42.917335
683,3619,3619,1,1,1,1670744933,10,active,1,0,16,1,False,2022-12-11 08:15:42.917335
684,3620,3620,1,0,2,1670744934,27,active,1,0,0,1,False,2022-12-11 08:15:42.917335
685,3621,3621,1,0,6,1670744933,6,active,1,0,34,1,False,2022-12-11 08:15:42.917335
686,3622,3622,1,2,0,1670744936,7,active,1,0,14,1,False,2022-12-11 08:15:42.917335
687,3623,3623,1,0,2,1670744936,2,active,1,0,37,1,False,2022-12-11 08:15:42.917335
688,3628,3628,1,0,3,1670746399,17,active,1,0,12,1,False,2022-12-11 08:15:42.917335
689,3629,3629,1,2,0,1670746318,9,active,1,0,21,1,False,2022-12-11 08:15:42.917335
690,3630,3630,1,2,3,1670746480,14,active,1,0,16,1,False,2022-12-11 08:15:42.917335
691,3635,3635,1,0,4,1670745182,6,active,1,0,37,1,False,2022-12-11 08:15:42.917335
692,3637,3637,1,1,1,1670744542,2,active,1,0,25,1,False,2022-12-11 08:15:42.917335
693,3638,3638,1,1,0,1670743719,0,active,1,0,16,1,False,2022-12-11 08:15:42.917335
694,3639,3639,1,0,8,1670742502,24,active,1,0,6,1,False,2022-12-11 08:15:42.917335
695,3640,3640,1,0,0,1670742539,0,active,1,0,18,1,False,2022-12-11 08:15:42.917335
696,3641,3641,1,5,0,1670746656,44,active,1,1,22,1,False,2022-12-11 08:15:42.917335
697,3646,3646,1,0,1,1670744935,7,active,1,0,17,1,False,2022-12-11 08:15:42.917335
698,3648,3648,1,3,2,1670744935,19,active,1,0,2,1,False,2022-12-11 08:15:42.917335
699,3649,3649,1,1,0,1670744935,1,active,1,0,28,1,False,2022-12-11 08:15:42.917335
700,3654,3654,1,0,5,1670746365,6,active,1,0,29,1,False,2022-12-11 08:15:42.917335
701,3656,3656,1,1,2,1670745719,31,active,1,0,13,1,False,2022-12-11 08:15:42.917335
702,3658,3658,0,0,0,86400,0,out_of_service,0,0,0,0,False,2022-12-11 08:15:42.917335
703,3661,3661,1,0,2,1670744936,4,active,1,0,14,1,False,2022-12-11 08:15:42.917335
704,3664,3664,1,1,1,1670744936,24,active,1,0,4,1,False,2022-12-11 08:15:42.917335
705,3668,3668,1,5,2,1670742982,19,active,1,0,2,1,False,2022-12-11 08:15:42.917335
706,3673,3673,1,1,1,1670745965,2,active,1,0,16,1,False,2022-12-11 08:15:42.917335
707,3674,3674,1,0,0,1670744937,23,active,1,0,4,1,False,2022-12-11 08:15:42.917335
708,3676,3676,1,2,0,1670743718,12,active,1,0,10,1,False,2022-12-11 08:15:42.917335
709,3677,3677,1,0,5,1670742500,12,active,1,0,6,1,False,2022-12-11 08:15:42.917335
710,3678,3678,1,1,9,1670742501,11,active,1,0,4,1,False,2022-12-11 08:15:42.917335
711,3679,3679,1,0,1,1670742502,3,active,1,0,11,1,False,2022-12-11 08:15:42.917335
712,3681,3681,1,0,0,1670742500,12,active,1,0,5,1,False,2022-12-11 08:15:42.917335
713,3686,3686,1,2,4,1670742747,19,active,1,0,18,1,False,2022-12-11 08:15:42.917335
714,3687,3687,1,4,5,1670746063,34,active,1,0,44,1,False,2022-12-11 08:15:42.917335
715,3689,3689,1,3,2,1670743717,12,active,1,0,32,1,False,2022-12-11 08:15:42.917335
716,3690,3690,1,2,3,1670745548,33,active,1,0,1,1,False,2022-12-11 08:15:42.917335
717,3691,3691,1,1,5,1670746676,7,active,1,0,11,1,False,2022-12-11 08:15:42.917335
718,3692,3692,1,2,0,1670721760,28,active,1,0,8,1,False,2022-12-11 08:15:42.917335
719,3693,3693,1,0,0,1670742335,18,active,1,0,9,1,False,2022-12-11 08:15:42.917335
720,3694,3694,1,0,7,1670742500,14,active,1,0,3,1,False,2022-12-11 08:15:42.917335
721,3697,3697,1,2,4,1670744936,14,active,1,0,26,1,False,2022-12-11 08:15:42.917335
722,3699,3699,1,0,1,1670746265,3,active,1,0,27,1,False,2022-12-11 08:15:42.917335
723,3704,3704,1,0,0,1670742499,14,active,1,0,5,1,False,2022-12-11 08:15:42.917335
724,3705,3705,1,1,0,1670743307,33,active,1,0,5,1,False,2022-12-11 08:15:42.917335
725,3707,3707,1,2,7,1670743719,44,active,1,0,33,1,False,2022-12-11 08:15:42.917335
726,3708,3708,1,3,0,1670743691,3,active,1,0,36,1,False,2022-12-11 08:15:42.917335
727,3709,3709,1,0,4,1670744972,49,active,1,0,23,1,False,2022-12-11 08:15:42.917335
728,3711,3711,1,1,4,1670746099,28,active,1,0,33,1,False,2022-12-11 08:15:42.917335
729,3712,3712,1,0,0,1670745182,3,active,1,0,37,1,False,2022-12-11 08:15:42.917335
730,3714,3714,1,1,0,1670741283,6,active,1,0,32,1,False,2022-12-11 08:15:42.917335
731,3715,3715,1,2,0,1670744807,19,active,1,0,10,1,False,2022-12-11 08:15:42.917335
732,3716,3716,1,1,0,1670745205,2,active,1,1,18,1,False,2022-12-11 08:15:42.917335
733,3718,3718,1,0,1,1670745502,14,active,1,0,49,1,False,2022-12-11 08:15:42.917335
734,3721,3721,1,2,0,1670741284,0,active,1,0,33,1,False,2022-12-11 08:15:42.917335
735,3724,3724,1,3,2,1670746564,7,active,1,0,69,1,False,2022-12-11 08:15:42.917335
736,3725,3725,1,1,4,1670746318,40,active,1,0,14,1,False,2022-12-11 08:15:42.917335
737,3726,3726,1,1,4,1670742532,17,active,1,0,5,1,False,2022-12-11 08:15:42.917335
738,3727,3727,1,1,7,1670743969,36,active,1,0,1,1,False,2022-12-11 08:15:42.917335
739,3728,3728,1,1,2,1670740280,2,active,1,0,21,1,False,2022-12-11 08:15:42.917335
740,3731,3731,1,0,8,1670746213,11,active,1,0,57,1,False,2022-12-11 08:15:42.917335
741,3733,3733,0,0,0,86400,0,out_of_service,0,0,0,0,False,2022-12-11 08:15:42.917335
742,3734,3734,1,1,8,1670746577,23,active,1,0,25,1,False,2022-12-11 08:15:42.917335
743,3735,3735,1,0,9,1670744077,53,active,1,0,2,1,False,2022-12-11 08:15:42.917335
744,3736,3736,1,1,7,1670746153,26,active,1,0,13,1,False,2022-12-11 08:15:42.917335
745,3737,3737,1,3,4,1670746380,9,active,1,0,11,1,False,2022-12-11 08:15:42.917335
746,3738,3738,1,2,1,1670746588,22,active,1,0,7,1,False,2022-12-11 08:15:42.917335
747,3739,3739,1,0,5,1670746701,48,active,1,0,3,1,False,2022-12-11 08:15:42.917335
748,3740,3740,1,12,1,1670746156,28,active,1,1,8,1,False,2022-12-11 08:15:42.917335
749,3745,3745,1,1,3,1670744936,5,active,1,0,21,1,False,2022-12-11 08:15:42.917335
750,3746,3746,1,5,0,1670744891,37,active,1,0,6,1,False,2022-12-11 08:15:42.917335
751,3749,3749,1,2,5,1670746225,9,active,1,0,12,1,False,2022-12-11 08:15:42.917335
752,3755,3755,1,0,3,1670746487,8,active,1,0,9,1,False,2022-12-11 08:15:42.917335
753,3756,3756,1,0,3,1670745191,17,active,1,0,4,1,False,2022-12-11 08:15:42.917335
754,3757,3757,1,0,1,1670744936,20,active,1,0,2,1,False,2022-12-11 08:15:42.917335
755,3758,3758,1,1,2,1670744936,16,active,1,0,1,1,False,2022-12-11 08:15:42.917335
756,3759,3759,1,1,0,1670745263,14,active,1,0,4,1,False,2022-12-11 08:15:42.917335
757,3760,3760,1,0,0,1670744936,16,active,1,0,4,1,False,2022-12-11 08:15:42.917335
758,3761,3761,1,1,2,1670745750,16,active,1,0,9,1,False,2022-12-11 08:15:42.917335
759,3762,3762,1,2,0,1670741282,13,active,1,0,11,1,False,2022-12-11 08:15:42.917335
760,3763,3763,1,2,0,1670744935,21,active,1,0,3,1,False,2022-12-11 08:15:42.917335
761,3764,3764,1,0,0,1670744936,17,active,1,0,4,1,False,2022-12-11 08:15:42.917335
762,3765,3765,1,0,3,1670744938,12,active,1,0,9,1,False,2022-12-11 08:15:42.917335
763,3767,3767,1,3,0,1670744937,8,active,1,0,8,1,False,2022-12-11 08:15:42.917335
764,3768,3768,1,0,2,1670744937,21,active,1,0,2,1,False,2022-12-11 08:15:42.917335
765,3769,3769,1,0,0,1670744936,17,active,1,0,6,1,False,2022-12-11 08:15:42.917335
766,3770,3770,1,0,4,1670744936,19,active,1,0,1,1,False,2022-12-11 08:15:42.917335
767,3771,3771,1,0,2,1670746431,20,active,1,0,10,1,False,2022-12-11 08:15:42.917335
768,3772,3772,1,0,1,1670744937,14,active,1,0,5,1,False,2022-12-11 08:15:42.917335
769,3773,3773,1,0,1,1670746155,16,active,1,0,4,1,False,2022-12-11 08:15:42.917335
770,3774,3774,1,1,3,1670744937,20,active,1,0,2,1,False,2022-12-11 08:15:42.917335
771,3775,3775,1,0,1,1670744937,21,active,1,0,6,1,False,2022-12-11 08:15:42.917335
772,3776,3776,1,0,4,1670744936,5,active,1,0,17,1,False,2022-12-11 08:15:42.917335
773,3777,3777,1,1,1,1670745083,13,active,1,0,9,1,False,2022-12-11 08:15:42.917335
774,3778,3778,1,0,4,1670744937,17,active,1,0,10,1,False,2022-12-11 08:15:42.917335
775,3779,3779,1,1,1,1670744937,17,active,1,0,6,1,False,2022-12-11 08:15:42.917335
776,3780,3780,1,0,0,1670746153,13,active,1,0,8,1,False,2022-12-11 08:15:42.917335
777,3781,3781,1,2,5,1670744937,19,active,1,0,9,1,False,2022-12-11 08:15:42.917335
778,3782,3782,1,8,0,1670744937,21,active,1,0,2,1,False,2022-12-11 08:15:42.917335
779,3783,3783,1,0,2,1670746461,48,active,1,0,15,1,False,2022-12-11 08:15:42.917335
780,3785,3785,1,1,14,1670746155,32,active,1,0,21,1,False,2022-12-11 08:15:42.917335
781,3786,3786,1,4,2,1670744248,40,active,1,0,5,1,False,2022-12-11 08:15:42.917335
782,3787,3787,1,1,0,1670744936,12,active,1,0,9,1,False,2022-12-11 08:15:42.917335
783,3789,3789,1,1,1,1670745531,6,active,1,0,23,1,False,2022-12-11 08:15:42.917335
784,3790,3790,1,4,1,1670740065,23,active,1,0,10,1,False,2022-12-11 08:15:42.917335
785,3791,3791,1,3,4,1670743579,14,active,1,0,15,1,False,2022-12-11 08:15:42.917335
786,3792,3792,1,0,2,1670746685,14,active,1,0,16,1,False,2022-12-11 08:15:42.917335
787,3795,3795,1,1,4,1670743718,10,active,1,0,8,1,False,2022-12-11 08:15:42.917335
788,3798,3798,1,1,1,1670744936,4,active,1,0,49,1,False,2022-12-11 08:15:42.917335
789,3799,3799,1,1,1,1670746184,8,active,1,0,56,1,False,2022-12-11 08:15:42.917335
790,3803,3803,1,0,2,1670744934,11,active,1,0,16,1,False,2022-12-11 08:15:42.917335
791,3804,3804,1,3,2,1670742675,21,active,1,0,0,1,False,2022-12-11 08:15:42.917335
792,3808,3808,1,2,0,1670744933,0,active,1,0,17,1,False,2022-12-11 08:15:42.917335
793,3809,3809,1,2,0,1670745245,3,active,1,0,70,1,False,2022-12-11 08:15:42.917335
794,3811,3811,1,1,0,1670744933,1,active,1,0,16,1,False,2022-12-11 08:15:42.917335
795,3812,3812,1,2,5,1670745713,32,active,1,0,24,1,False,2022-12-11 08:15:42.917335
796,3813,3813,1,0,2,1670742948,28,active,1,0,19,1,False,2022-12-11 08:15:42.917335
797,3814,3814,1,2,0,1670741283,0,active,1,0,30,1,False,2022-12-11 08:15:42.917335
798,3815,3815,1,2,3,1670746153,17,active,1,0,22,1,False,2022-12-11 08:15:42.917335
799,3816,3816,1,0,1,1670746152,17,active,1,0,7,1,False,2022-12-11 08:15:42.917335
800,3817,3817,1,0,5,1670746153,10,active,1,0,7,1,False,2022-12-11 08:15:42.917335
801,3818,3818,1,0,2,1670746153,19,active,1,0,20,1,False,2022-12-11 08:15:42.917335
802,3819,3819,1,0,3,1670746153,12,active,1,0,8,1,False,2022-12-11 08:15:42.917335
803,3820,3820,1,0,4,1670744937,4,active,1,0,15,1,False,2022-12-11 08:15:42.917335
804,3821,3821,1,3,6,1670746153,9,active,1,0,12,1,False,2022-12-11 08:15:42.917335
805,3822,3822,1,1,5,1670744937,10,active,1,0,8,1,False,2022-12-11 08:15:42.917335
806,3823,3823,1,0,0,1670746152,2,active,1,0,28,1,False,2022-12-11 08:15:42.917335
807,3824,3824,1,1,0,1670746153,7,active,1,0,15,1,False,2022-12-11 08:15:42.917335
