,num_docks_disabled,is_installed,last_reported,legacy_id,num_ebikes_available,num_docks_available,station_id,is_renting,eightd_has_available_keys,num_bikes_available,is_returning,num_bikes_disabled,last_update,num_scooters_available,num_scooters_unavailable
2916,0,1,1692242159,308,1,0,66db7152-0aca-11e7-82f6-3863bb44ef7c,1,False,45,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2917,1,1,1692242159,267,0,74,66db473c-0aca-11e7-82f6-3863bb44ef7c,1,False,1,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2918,0,1,1692242159,5012,3,6,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,1,False,15,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2919,0,1,1692242160,4614,1,9,844c68cc-19f0-474a-86d3-4af170117aae,1,False,10,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2920,0,1,1692242160,1836581534415880440,17,2,1836581534415880440,1,False,24,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2921,0,1,1692242160,4324,0,12,28be450b-7878-4495-add2-61afd94f375a,1,False,7,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2922,0,1,1692242163,4481,1,12,d1138533-504c-4d29-b71c-299e1d31f159,1,False,21,1,6,2023-08-17 03:15:05.818758,0.0,0.0
2923,1,1,1692242162,4480,0,1,b516fedb-3ced-4683-8c17-7e5f6dadf04d,1,False,32,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2924,1,1,1692242163,5024,1,4,0dc63044-e19c-474d-9df1-c3e504d03b07,1,False,25,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2925,0,1,1692242163,4222,2,4,141eb0e0-e78d-411a-a0be-202a6424cc93,1,False,21,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2926,0,1,1692242163,261,1,0,66db44e5-0aca-11e7-82f6-3863bb44ef7c,1,False,35,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2927,0,1,1692242160,3415,3,10,66de5ace-0aca-11e7-82f6-3863bb44ef7c,1,False,14,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2928,3,1,1692242158,4011,1,16,1b22c037-207d-454a-90aa-8f22d0a8a7e3,1,False,3,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2929,0,1,1692242083,3778,2,2,d5d589e6-457f-4cd4-bf78-59165dce28b2,1,False,25,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2930,0,1,1692242083,281,0,86,66db5fae-0aca-11e7-82f6-3863bb44ef7c,1,False,1,1,7,2023-08-17 03:15:05.818758,0.0,0.0
2931,0,1,1692242083,4113,0,21,461b4f37-c980-4e50-9c92-a6125ce52881,1,False,0,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2932,1,1,1692242080,3379,3,5,66de2a00-0aca-11e7-82f6-3863bb44ef7c,1,False,25,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2933,0,1,1692242080,4701,16,8,ca4795a2-6ab3-4597-bf59-f0155ac1637c,1,False,56,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2934,0,1,1692242080,3592,2,6,9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,1,False,12,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2935,0,1,1692242081,4129,1,16,203d7b9a-8666-4af1-81c7-f9fc36aa0952,1,False,1,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2936,0,1,1692242079,5059,2,18,62089e99-7f73-4f59-816d-57f9793484a1,1,False,4,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2937,0,1,1692242079,3162,1,18,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,1,False,17,1,4,2023-08-17 03:15:05.818758,0.0,0.0
2938,0,1,1692242079,4164,1,4,3d339282-d5c7-41ec-b634-6a988aefd440,1,False,14,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2939,1,1,1692242082,4925,3,14,5736cd70-be41-483e-8d82-721874f40e6e,1,False,4,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2940,0,1,1692242078,3614,4,1,fe93b3ae-1d86-4ee9-9eb6-9e11808966aa,1,False,19,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2941,0,1,1692242079,5038,3,2,3c135a2e-eeea-4e81-9c0a-8d14a6049198,1,False,16,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2942,0,1,1692242081,1828966363527611286,0,11,1828966363527611286,1,False,8,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2943,0,1,1692242087,1791472779085971670,2,12,1791472779085971670,1,False,6,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2944,0,1,1692242086,3302,3,28,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,1,False,12,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2945,0,1,1692242087,4028,3,1,ce95fbdd-b7d2-46fc-910d-5c170e4b7610,1,False,16,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2946,0,1,1692242088,151,2,12,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,1,False,8,1,11,2023-08-17 03:15:05.818758,0.0,0.0
2947,0,1,1692242088,3564,3,14,b94d0241-bce7-44a9-ab1c-ece0740a4134,1,False,5,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2948,0,1,1692242088,4580,5,5,04d557d6-6bc3-4244-b0f1-81ed1449ccd6,1,False,12,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2949,0,1,1692242089,161,1,4,66db3273-0aca-11e7-82f6-3863bb44ef7c,1,False,46,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2950,0,1,1692242090,3872,0,16,1318e05a-2506-43c6-b49d-4c1f7f69a267,1,False,2,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2951,0,1,1692242091,4605,5,5,4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,1,False,27,1,4,2023-08-17 03:15:05.818758,0.0,0.0
2952,0,1,1692242091,443,5,9,66dc192f-0aca-11e7-82f6-3863bb44ef7c,1,False,11,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2953,0,1,1692242091,4823,2,3,787fe4b2-6029-4f71-917e-892479d8d64e,1,False,15,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2954,0,1,1692242085,4366,6,0,bbb48e80-7d2f-4b3c-bb8c-591bc931945a,1,False,18,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2955,0,1,1692242090,3314,1,19,66ddede1-0aca-11e7-82f6-3863bb44ef7c,1,False,5,1,8,2023-08-17 03:15:05.818758,0.0,0.0
2956,0,1,1692242092,4427,2,8,dad3b7df-ec40-4d54-bfdb-5e82be84d742,1,False,12,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2957,0,1,1692242085,4024,0,2,0b94cc1e-2327-4679-99d9-3b21ddc02051,1,False,30,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2958,0,1,1692242090,3885,3,10,1057229c-f8f8-4014-80cd-f40421c61cf0,1,False,6,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2959,0,1,1692242090,353,2,5,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,1,False,18,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2960,1,1,1692242097,3118,2,5,66dd2208-0aca-11e7-82f6-3863bb44ef7c,1,False,32,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2961,0,1,1692242097,4008,3,13,9c1c3499-1b11-471f-b59a-87d9e27e15c5,1,False,3,1,5,2023-08-17 03:15:05.818758,0.0,0.0
2962,0,1,1692242094,3395,2,0,66de48f9-0aca-11e7-82f6-3863bb44ef7c,1,False,17,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2963,0,1,1692242094,5073,0,16,8fa2fafb-fa07-48b2-b159-bffbea7176d4,1,False,3,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2964,0,1,1692242094,5066,2,12,b62bcd96-c2db-447c-bdd5-d3c18f174858,1,False,5,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2965,0,1,1692242094,3521,3,4,0e003543-3656-448f-8a93-029d265f2e26,1,False,24,1,7,2023-08-17 03:15:05.818758,0.0,0.0
2966,0,1,1692242095,3789,13,13,47bcbcc1-9241-4e65-99f1-07c15543be1b,1,False,16,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2967,0,1,1692242095,4085,0,20,ba0a4ada-c9f6-48b4-a7b3-7220f6fb88c2,1,False,0,1,4,2023-08-17 03:15:05.818758,0.0,0.0
2968,0,1,1692242095,1817432104157364846,1,2,1817432104157364846,1,False,20,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2969,0,1,1692242092,4101,0,10,a8560d28-9ee1-4af4-9180-7e9c4dd0d147,1,False,4,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2970,0,1,1692242092,3989,5,9,e780c290-0c52-4ab1-9719-a581be789df3,1,False,12,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2971,0,1,1692242096,539,0,19,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,1,False,32,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2972,0,1,1692242096,3760,6,3,e612122d-e0fd-4ebf-8d51-0f48f9d1b580,1,False,17,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2973,0,1,1692242096,3646,4,1,43f3d3c7-46b0-4812-879d-15afe8804c5f,1,False,22,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2974,0,1,1692242099,3501,6,14,d3f51f51-7e51-4c75-8600-d76916608707,1,False,11,1,4,2023-08-17 03:15:05.818758,0.0,0.0
2975,1,1,1692242099,2003,5,0,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1,False,42,1,8,2023-08-17 03:15:05.818758,0.0,0.0
2976,0,1,1692242102,1828966104320053340,3,12,1828966104320053340,1,False,6,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2977,1,1,1692242100,270,10,0,66db5c14-0aca-11e7-82f6-3863bb44ef7c,1,False,24,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2978,1,1,1692242100,446,1,71,66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,1,False,2,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2979,0,1,1692242097,4044,0,23,8d097a6d-f17c-4195-9dd4-42527b371c71,1,False,32,1,8,2023-08-17 03:15:05.818758,0.0,0.0
2980,0,1,1692242101,4190,4,8,d3433b47-99a7-4b21-9fa7-d7052bb5c23b,1,False,4,1,7,2023-08-17 03:15:05.818758,0.0,0.0
2981,0,1,1692242101,3857,1,0,74feba30-26a5-4949-b3a0-d6e13ba1a20c,1,False,16,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2982,0,1,1692242098,3673,5,11,26176e86-8362-4c91-a693-6aa3f9ce0b73,1,False,6,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2983,1,1,1692242098,3572,0,27,548cb08c-4ec1-46d9-8978-1a8d3bf42454,1,False,2,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2984,1,1,1692242099,420,7,19,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,1,False,24,1,5,2023-08-17 03:15:05.818758,0.0,0.0
2985,0,1,1692242107,4502,23,0,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,1,False,24,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2986,1,1,1692242108,3799,0,58,547cdccc-7864-4898-97c9-8798d924ef54,1,False,0,1,7,2023-08-17 03:15:05.818758,0.0,0.0
2987,0,1,1692242108,313,4,0,66db74a5-0aca-11e7-82f6-3863bb44ef7c,1,False,50,1,4,2023-08-17 03:15:05.818758,0.0,0.0
2988,0,1,1692242109,3582,1,23,2b54cb2c-31be-4620-a13c-0fa72b58c90a,1,False,3,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2989,0,1,1692242109,3697,15,1,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,1,False,34,1,7,2023-08-17 03:15:05.818758,0.0,0.0
2990,0,1,1692242104,1796642668661690940,1,0,1796642668661690940,1,False,20,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2991,0,1,1692242103,3756,0,5,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,1,False,13,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2992,1,1,1692242105,4893,4,4,e34bb92f-6911-449a-999b-5bc80e0322fe,1,False,10,1,4,2023-08-17 03:15:05.818758,0.0,0.0
2993,0,1,1692242106,4373,3,22,4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,1,False,6,1,2,2023-08-17 03:15:05.818758,0.0,0.0
2994,1,1,1692242106,1828965671716082498,0,1,1828965671716082498,1,False,16,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2995,0,1,1692242107,1828967607558607844,0,13,1828967607558607844,1,False,5,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2996,1,1,1692242109,3848,10,10,7603028c-8b04-4918-8a25-a087ce57aea4,1,False,21,1,0,2023-08-17 03:15:05.818758,0.0,0.0
2997,0,1,1692242103,3603,4,4,42032bf9-4599-4035-bc01-c80bec1a7122,1,False,15,1,3,2023-08-17 03:15:05.818758,0.0,0.0
2998,0,1,1692242115,3351,6,1,66de186f-0aca-11e7-82f6-3863bb44ef7c,1,False,22,1,1,2023-08-17 03:15:05.818758,0.0,0.0
2999,0,1,1692242115,4600,0,5,724aeecc-8c91-4afc-b97c-72a98de452c9,1,False,14,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3000,0,1,1692242111,4967,4,15,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,1,False,6,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3001,1,1,1692242109,5026,0,19,ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,1,False,1,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3002,0,1,1692242110,3405,3,15,66de5095-0aca-11e7-82f6-3863bb44ef7c,1,False,6,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3003,0,1,1692242111,4370,1,1,d6834194-029d-4e2d-83b0-ee78ab5acda2,1,False,15,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3004,0,1,1692242114,3864,2,22,2576805f-9732-4c74-8f1d-57715e8cdfa2,1,False,8,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3005,0,1,1692242114,3058,5,12,66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,1,False,12,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3006,0,1,1692242116,3544,2,8,284b08f2-3d26-4f52-9463-25e4a07c16f7,1,False,15,1,4,2023-08-17 03:15:05.818758,0.0,0.0
3007,0,1,1692242128,3897,2,10,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,1,False,6,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3008,0,1,1692242128,4211,0,18,c0e0e578-8ce8-4c9d-be47-b902d8a41050,1,False,0,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3009,0,1,1692242129,3391,3,4,66de4594-0aca-11e7-82f6-3863bb44ef7c,1,False,19,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3010,0,1,1692242132,4270,6,3,bbaae5d3-7e2b-46a8-872e-152404c664f7,1,False,23,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3011,0,1,1692242132,3070,4,0,66dce567-0aca-11e7-82f6-3863bb44ef7c,1,False,22,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3012,0,1,1692242132,3303,0,2,66dde914-0aca-11e7-82f6-3863bb44ef7c,1,False,30,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3013,0,1,1692242132,1815967159287043052,0,0,1815967159287043052,1,False,25,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3014,0,1,1692242132,4934,2,14,085da8d4-9465-46f0-82d1-10c9c9177d64,1,False,5,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3015,1,1,1692242130,4467,10,0,158e7752-27e2-4912-be0b-eb15405aa096,1,False,20,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3016,0,1,1692242130,3597,0,19,e4645d0d-8b76-4c46-b2b9-be25592e0659,1,False,2,1,4,2023-08-17 03:15:05.818758,0.0,0.0
3017,1,1,1692242130,4800,1,11,b0239a13-649a-4d31-aa04-56b8aaeba4d4,1,False,4,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3018,0,1,1692242130,344,1,11,66dbb869-0aca-11e7-82f6-3863bb44ef7c,1,False,7,1,4,2023-08-17 03:15:05.818758,0.0,0.0
3019,0,1,1692242133,4235,8,22,88e64257-298c-4b8d-8886-77b9b66dcec1,1,False,27,1,6,2023-08-17 03:15:05.818758,0.0,0.0
3020,1,1,1692242132,1786697003367719132,0,7,1786697003367719132,1,False,31,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3021,0,1,1692242132,3745,1,14,59ad8f95-32a4-43de-b1c3-79c667b2d2df,1,False,6,1,7,2023-08-17 03:15:05.818758,0.0,0.0
3022,0,1,1692242129,321,0,6,66db7a71-0aca-11e7-82f6-3863bb44ef7c,1,False,31,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3023,0,0,1690469674,3093,0,0,66dd039b-0aca-11e7-82f6-3863bb44ef7c,0,False,0,0,0,2023-08-17 03:15:05.818758,,
3024,0,1,1692242139,3088,0,9,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,1,False,9,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3025,0,1,1692242139,4138,0,10,c46a2889-258b-4fc5-a452-1d4e7dfe683a,1,False,8,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3026,0,1,1692242139,3607,0,0,d7904cd0-4b1b-47d0-8103-937bcf5ff845,1,False,17,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3027,1,1,1692242139,455,0,81,66dc2172-0aca-11e7-82f6-3863bb44ef7c,1,False,0,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3028,0,1,1692242140,4869,4,1,cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,1,False,12,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3029,0,1,1692242141,4326,3,2,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,1,False,19,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3030,0,1,1692242141,4768,0,16,18846fd4-877c-4971-9b6f-1bd8fbc10346,1,False,4,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3031,1,1,1692242142,3372,9,21,66de2556-0aca-11e7-82f6-3863bb44ef7c,1,False,52,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3032,0,1,1692242142,5057,0,19,36edabac-a0c2-471b-abaf-73fdb53a4e5f,1,False,2,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3033,0,1,1692242142,4442,6,1,a33a2d11-33a5-46ad-a086-5698ac17b7b4,1,False,26,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3034,0,1,1692242142,4349,3,11,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,1,False,7,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3035,0,1,1692242142,3436,0,29,66de867e-0aca-11e7-82f6-3863bb44ef7c,1,False,0,1,6,2023-08-17 03:15:05.818758,0.0,0.0
3036,0,1,1692242141,1828967830172187422,11,14,1828967830172187422,1,False,15,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3037,0,1,1692242144,3811,3,0,285ad3c2-3ffe-45bb-8765-9c20a69641a6,1,False,18,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3038,0,1,1692242143,4894,0,7,96878d29-481d-48dc-bcdc-a5f1ce88c76d,1,False,12,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3039,0,1,1692242143,4664,0,0,be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,1,False,22,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3040,0,1,1692242143,4709,0,17,53e30d38-a110-42b4-a8f9-ca801a847ac7,1,False,21,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3041,2,1,1692242144,3463,0,61,647a2a80-9630-41b0-9b91-1f464b0bf3cc,1,False,8,1,8,2023-08-17 03:15:05.818758,0.0,0.0
3042,1,1,1692242139,3917,0,2,582cd775-0178-47f5-b707-6d5869f077ba,1,False,26,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3043,0,1,1692242142,3532,4,0,550153a5-2ea1-4c76-b1cd-77667005f55d,1,False,27,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3044,0,1,1692242165,327,2,18,66db8d89-0aca-11e7-82f6-3863bb44ef7c,1,False,33,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3045,0,1,1692242165,265,0,1,66db4671-0aca-11e7-82f6-3863bb44ef7c,1,False,36,1,10,2023-08-17 03:15:05.818758,0.0,0.0
3046,1,1,1692242165,3649,3,10,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,1,False,13,1,4,2023-08-17 03:15:05.818758,0.0,0.0
3047,1,1,1692242165,3081,7,5,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,1,False,20,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3048,0,1,1692242165,3853,2,1,cac843c2-8b21-47bb-a3b9-712f95d7f7aa,1,False,17,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3049,0,1,1692242166,3461,2,28,66dea894-0aca-11e7-82f6-3863bb44ef7c,1,False,17,1,4,2023-08-17 03:15:05.818758,0.0,0.0
3050,1,1,1692242166,3516,1,19,b506be9e-45d3-43d1-a262-27d8fa91e974,1,False,8,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3051,0,1,1692242166,502,1,1,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,1,False,28,1,6,2023-08-17 03:15:05.818758,0.0,0.0
3052,0,1,1692242166,4045,2,3,2f656bc4-7743-4326-8330-a22bd41d9d17,1,False,28,1,8,2023-08-17 03:15:05.818758,0.0,0.0
3053,0,1,1692242166,4790,0,19,db29242d-6ff3-4e22-85fe-45fa3d03ec39,1,False,2,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3054,0,1,1692242167,3499,0,5,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,1,False,4,1,8,2023-08-17 03:15:05.818758,0.0,0.0
3055,1,1,1692242167,4981,2,21,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,1,False,11,1,6,2023-08-17 03:15:05.818758,0.0,0.0
3056,0,1,1692242163,4357,2,0,40fd82d6-c0e9-4876-adfb-816140ecfc39,1,False,17,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3057,11,1,1692242163,3538,17,0,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,1,False,28,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3058,0,1,1692242164,3975,3,0,6f21be51-6fde-4cde-b1db-b102a5f67300,1,False,21,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3059,0,1,1692242164,4284,1,21,e3e6105e-eaa2-43c5-badb-fb8592ad7227,1,False,3,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3060,0,1,1692242164,3454,3,0,66dea596-0aca-11e7-82f6-3863bb44ef7c,1,False,21,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3061,0,1,1692242164,4706,0,0,1e3a16ff-65ba-4d34-b3c6-37aff44e085a,1,False,36,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3062,0,1,1692242168,4783,1,17,dfad8e49-7e1b-4376-90b4-7a449319f294,1,False,3,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3063,0,1,1692242168,3046,4,3,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,1,False,13,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3064,0,1,1692242168,3319,1,1,66ddeffd-0aca-11e7-82f6-3863bb44ef7c,1,False,16,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3065,0,1,1692242169,3515,4,4,387e2863-83ad-4589-8004-794a7b624801,1,False,13,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3066,0,1,1692242169,4761,0,13,d33261e6-600e-4756-ad03-a9facbd8ace1,1,False,10,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3067,0,1,1692242169,4325,1,6,d7d297fd-36dc-42f2-8e3b-24b1003be874,1,False,13,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3068,0,1,1692242169,3301,15,22,66dde845-0aca-11e7-82f6-3863bb44ef7c,1,False,15,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3069,0,1,1692242169,4676,0,86,95478d78-5e48-44e3-8f95-c63ee31451a9,1,False,0,1,6,2023-08-17 03:15:05.818758,0.0,0.0
3070,1,1,1692242170,4263,2,12,2743a950-3a1f-4a58-8fe0-f4105033e0e3,1,False,7,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3071,1,1,1692242173,4472,3,13,dc34ba4c-d8e5-4674-a02e-210c950c05c1,1,False,6,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3072,1,1,1692242173,3980,4,10,85b77b8d-32b8-4049-a407-64319916e2c5,1,False,6,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3073,0,1,1692242173,3892,4,10,ad41e353-033e-484f-8d76-78014e11e9d7,1,False,6,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3074,0,0,1690288034,4819,0,0,062ffe5a-aa91-412d-8210-23d562c7e7f8,0,False,0,0,0,2023-08-17 03:15:05.818758,,
3075,1,1,1692242174,316,1,18,66db7637-0aca-11e7-82f6-3863bb44ef7c,1,False,19,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3076,0,1,1692242174,1838999521825487230,0,8,1838999521825487230,1,False,13,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3077,0,1,1692242174,4205,6,8,c809158b-ca8f-4a77-a800-8ee9d287c056,1,False,8,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3078,0,1,1692242172,3551,3,1,594b4656-9d83-4301-8967-3b92c126531c,1,False,15,1,7,2023-08-17 03:15:05.818758,0.0,0.0
3079,0,1,1692242173,3827,0,19,fd081854-3f37-420a-9785-ea63c09c12ad,1,False,0,1,0,2023-08-17 03:15:05.818758,,
3080,1,1,1692242173,3808,1,11,cb81edec-e79d-4cb2-b494-18aa18b27ad5,1,False,1,1,5,2023-08-17 03:15:05.818758,0.0,0.0
3081,1,1,1692242173,3714,5,40,e58234a3-5b23-427e-948f-c1e4571b2bfa,1,False,17,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3082,0,1,1692242174,4830,3,18,55f6b830-e43e-4227-bfc7-683465236d94,1,False,24,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3083,0,1,1692242175,4496,1,6,15cb007b-bfca-4ad7-bfc6-44bf3d36785a,1,False,20,1,3,2023-08-17 03:15:05.818758,0.0,0.0
3084,0,1,1692242171,4857,15,2,cd118a8f-a7d1-4b7a-a6d3-d9e875cb29df,1,False,22,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3085,0,1,1692242171,3598,1,4,305c221f-4e0b-4a5a-902c-3d1043dfe606,1,False,13,1,1,2023-08-17 03:15:05.818758,0.0,0.0
3086,0,1,1692242171,298,1,10,66db69d0-0aca-11e7-82f6-3863bb44ef7c,1,False,18,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3087,0,1,1692242171,4492,0,4,6076e321-85d8-4e0e-ae18-86bb8cbbda1b,1,False,15,1,2,2023-08-17 03:15:05.818758,0.0,0.0
3088,1,1,1692242171,4608,3,14,b4063b76-1abd-465c-96a4-45f6ee016bc5,1,False,4,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3089,0,1,1692242172,3940,1,7,d7632897-a6eb-4f8f-9ab2-c66426620fbf,1,False,8,1,0,2023-08-17 03:15:05.818758,0.0,0.0
3090,0,1,1692242172,4444,11,0,23bc4d9b-1ec2-45fb-9228-e41517346b24,1,False,19,1,1,2023-08-17 03:15:05.818758,0.0,0.0
