,legacy_id,station_id,num_bikes_disabled,eightd_has_available_keys,last_reported,is_installed,is_returning,is_renting,num_ebikes_available,num_bikes_available,num_docks_disabled,num_docks_available,station_status,last_update
1506,active,1670908209,4630,0,1,4630,1,2,False,1,6,0,13,2022-12-13 05:45:17.497882
1507,active,1670905781,4631,0,1,4631,1,1,False,1,18,0,1,2022-12-13 05:45:17.497882
1508,active,1670901909,4633,0,1,4633,1,0,False,1,10,0,8,2022-12-13 05:45:17.497882
1509,active,1670903699,4634,0,1,4634,1,0,False,1,18,1,0,2022-12-13 05:45:17.497882
1510,active,1670907156,4635,0,1,4635,1,0,False,1,21,1,4,2022-12-13 05:45:17.497882
1511,active,1670909675,4636,0,1,4636,1,4,False,1,6,3,12,2022-12-13 05:45:17.497882
1512,active,1670903500,4637,0,1,4637,1,2,False,1,3,0,20,2022-12-13 05:45:17.497882
1513,active,1670904069,4638,0,1,4638,1,3,False,1,20,0,3,2022-12-13 05:45:17.497882
1514,active,1670905283,4639,0,1,4639,1,3,False,1,14,1,13,2022-12-13 05:45:17.497882
1515,active,1670904777,4640,0,1,4640,1,0,False,1,33,2,19,2022-12-13 05:45:17.497882
1516,active,1670907218,4641,0,1,4641,1,7,False,1,55,0,13,2022-12-13 05:45:17.497882
1517,active,1670904777,4642,0,1,4642,1,1,False,1,56,3,11,2022-12-13 05:45:17.497882
1518,active,1670910403,4643,0,1,4643,1,4,False,1,16,2,11,2022-12-13 05:45:17.497882
1519,active,1670902336,4644,0,1,4644,1,4,False,1,19,0,4,2022-12-13 05:45:17.497882
1520,active,1670906636,4645,0,1,4645,1,4,False,1,32,1,4,2022-12-13 05:45:17.497882
1521,active,1670909680,4647,0,1,4647,1,0,False,1,47,0,0,2022-12-13 05:45:17.497882
1522,active,1670908870,4648,0,1,4648,1,2,False,1,4,1,41,2022-12-13 05:45:17.497882
1523,active,1670904206,4649,0,1,4649,1,2,False,1,6,0,22,2022-12-13 05:45:17.497882
1524,active,1670908574,4651,0,1,4651,1,1,False,1,46,2,9,2022-12-13 05:45:17.497882
1525,active,1670905320,4652,0,1,4652,1,4,False,1,7,1,11,2022-12-13 05:45:17.497882
1526,active,1670903470,4653,0,1,4653,1,4,False,1,5,0,10,2022-12-13 05:45:17.497882
1527,active,1670905826,4654,0,1,4654,1,0,False,1,21,1,0,2022-12-13 05:45:17.497882
1528,active,1670904978,4655,0,1,4655,1,0,False,1,10,0,4,2022-12-13 05:45:17.497882
1529,active,1670902518,4656,0,1,4656,1,2,False,1,10,0,3,2022-12-13 05:45:17.497882
1530,active,1670905957,4657,0,1,4657,1,0,False,1,28,2,0,2022-12-13 05:45:17.497882
1531,active,1670910435,4658,1,1,4658,1,7,False,1,0,33,7,2022-12-13 05:45:17.497882
1532,active,1670905815,4660,0,1,4660,1,1,False,1,17,0,20,2022-12-13 05:45:17.497882
1533,active,1670905064,4661,0,1,4661,1,0,False,1,15,0,6,2022-12-13 05:45:17.497882
1534,active,1670910527,4662,0,1,4662,1,0,False,1,19,2,0,2022-12-13 05:45:17.497882
1535,active,1670907381,4663,0,1,4663,1,2,False,1,9,1,18,2022-12-13 05:45:17.497882
1536,active,1670901848,4664,0,1,4664,1,0,False,1,16,2,5,2022-12-13 05:45:17.497882
1537,active,1670909514,4665,0,1,4665,1,2,False,1,15,0,21,2022-12-13 05:45:17.497882
1538,active,1670902827,4666,0,1,4666,1,0,False,1,0,3,21,2022-12-13 05:45:17.497882
1539,active,1670904304,4670,0,1,4670,1,1,False,1,8,0,11,2022-12-13 05:45:17.497882
1540,active,1670907343,4671,0,1,4671,1,0,False,1,5,0,15,2022-12-13 05:45:17.497882
1541,out_of_service,86400,4672,0,0,4672,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1542,active,1670908705,4673,0,1,4673,1,3,False,1,11,0,7,2022-12-13 05:45:17.497882
1543,active,1670904977,4674,0,1,4674,1,2,False,1,6,0,15,2022-12-13 05:45:17.497882
1544,active,1670910464,4675,0,1,4675,1,10,False,1,51,2,32,2022-12-13 05:45:17.497882
1545,active,1670908410,4676,0,1,4676,1,18,False,1,40,2,20,2022-12-13 05:45:17.497882
1546,active,1670907798,4677,0,1,4677,1,0,False,1,2,1,34,2022-12-13 05:45:17.497882
1547,active,1670908336,4678,0,1,4678,1,10,False,1,4,1,18,2022-12-13 05:45:17.497882
1548,active,1670907825,4682,0,1,4682,1,0,False,1,37,0,1,2022-12-13 05:45:17.497882
1549,active,1670908788,4683,0,1,4683,1,3,False,1,42,1,8,2022-12-13 05:45:17.497882
1550,active,1670903602,4684,0,1,4684,1,1,False,1,8,1,21,2022-12-13 05:45:17.497882
1551,active,1670904482,4685,0,1,4685,1,0,False,1,7,0,20,2022-12-13 05:45:17.497882
1552,active,1670903158,4687,0,1,4687,1,0,False,1,38,0,1,2022-12-13 05:45:17.497882
1553,active,1670903215,4688,0,1,4688,1,2,False,1,25,0,16,2022-12-13 05:45:17.497882
1554,active,1670904173,4689,0,1,4689,1,0,False,1,27,1,19,2022-12-13 05:45:17.497882
1555,active,1670903323,4690,0,1,4690,1,0,False,1,19,0,22,2022-12-13 05:45:17.497882
1556,active,1670907936,4691,0,1,4691,1,8,False,1,0,0,43,2022-12-13 05:45:17.497882
1557,active,1670908098,4693,0,1,4693,1,2,False,1,2,0,55,2022-12-13 05:45:17.497882
1558,active,1670907560,4694,0,1,4694,1,9,False,1,1,0,34,2022-12-13 05:45:17.497882
1559,active,1670906376,4695,0,1,4695,1,1,False,1,4,0,26,2022-12-13 05:45:17.497882
1560,active,1670909430,4696,0,1,4696,1,7,False,1,19,1,15,2022-12-13 05:45:17.497882
1561,out_of_service,86400,4697,0,0,4697,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1562,out_of_service,86400,4698,0,0,4698,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1563,active,1670909092,4699,0,1,4699,1,6,False,1,27,0,20,2022-12-13 05:45:17.497882
1564,active,1670907432,4700,0,1,4700,1,9,False,1,14,0,23,2022-12-13 05:45:17.497882
1565,active,1670908985,4701,0,1,4701,1,12,False,1,10,1,35,2022-12-13 05:45:17.497882
1566,active,1670909859,4702,0,1,4702,1,1,False,1,24,4,12,2022-12-13 05:45:17.497882
1567,active,1670907581,4703,0,1,4703,1,7,False,1,15,0,19,2022-12-13 05:45:17.497882
1568,active,1670910543,4704,0,1,4704,1,14,False,1,19,0,29,2022-12-13 05:45:17.497882
1569,active,1670910646,4705,0,1,4705,1,6,False,1,5,1,35,2022-12-13 05:45:17.497882
1570,active,1670907677,4706,0,1,4706,1,6,False,1,8,1,31,2022-12-13 05:45:17.497882
1571,active,1670905712,4707,0,1,4707,1,1,False,1,4,0,39,2022-12-13 05:45:17.497882
1572,active,1670905772,4708,0,1,4708,1,0,False,1,5,0,31,2022-12-13 05:45:17.497882
1573,active,1670906707,4709,0,1,4709,1,0,False,1,12,0,32,2022-12-13 05:45:17.497882
1574,active,1670904340,4710,0,1,4710,1,1,False,1,15,0,37,2022-12-13 05:45:17.497882
1575,active,1670909214,4711,0,1,4711,1,9,False,1,2,0,43,2022-12-13 05:45:17.497882
1576,active,1670907911,4712,0,1,4712,1,2,False,1,31,5,13,2022-12-13 05:45:17.497882
1577,active,1670905208,4713,0,1,4713,1,11,False,1,32,1,33,2022-12-13 05:45:17.497882
1578,active,1670904111,4714,0,1,4714,1,1,False,1,8,0,6,2022-12-13 05:45:17.497882
1579,active,1670907638,4715,0,1,4715,1,0,False,1,5,2,32,2022-12-13 05:45:17.497882
1580,active,1670907868,4720,0,1,4720,1,2,False,1,45,0,4,2022-12-13 05:45:17.497882
1581,active,1670906665,4721,0,1,4721,1,5,False,1,19,0,19,2022-12-13 05:45:17.497882
1582,out_of_service,86400,4723,0,0,4723,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1583,active,1670909257,4724,0,1,4724,1,21,False,1,5,3,43,2022-12-13 05:45:17.497882
1584,active,1670909260,4725,0,1,4725,1,6,False,1,29,2,14,2022-12-13 05:45:17.497882
1585,active,1670908563,4726,0,1,4726,1,5,False,1,21,1,17,2022-12-13 05:45:17.497882
1586,out_of_service,86400,4727,0,0,4727,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1587,active,1670907167,4728,0,1,4728,1,2,False,1,7,1,39,2022-12-13 05:45:17.497882
1588,out_of_service,86400,4732,0,0,4732,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1589,active,1670910516,4733,0,1,4733,1,1,False,1,6,4,37,2022-12-13 05:45:17.497882
1590,active,1670904532,4734,0,1,4734,1,1,False,1,49,1,1,2022-12-13 05:45:17.497882
1591,active,1670907879,4735,0,1,4735,1,0,False,1,36,0,9,2022-12-13 05:45:17.497882
1592,active,1670908708,4736,0,1,4736,1,0,False,1,38,0,0,2022-12-13 05:45:17.497882
1593,active,1670905276,4737,0,1,4737,1,1,False,1,5,1,41,2022-12-13 05:45:17.497882
1594,active,1670908884,4738,0,1,4738,1,0,False,1,10,0,13,2022-12-13 05:45:17.497882
1595,active,1670906566,4739,0,1,4739,1,4,False,1,10,0,10,2022-12-13 05:45:17.497882
1596,active,1670907277,4741,0,1,4741,1,0,False,1,5,0,41,2022-12-13 05:45:17.497882
1597,active,1670904672,4742,0,1,4742,1,1,False,1,0,1,42,2022-12-13 05:45:17.497882
1598,active,1670904076,4743,0,1,4743,1,0,False,1,18,1,1,2022-12-13 05:45:17.497882
1599,active,1670908791,4745,0,1,4745,1,2,False,1,18,1,4,2022-12-13 05:45:17.497882
1600,active,1670909431,4746,0,1,4746,1,0,False,1,16,0,8,2022-12-13 05:45:17.497882
1601,active,1670907073,4747,0,1,4747,1,3,False,1,2,0,17,2022-12-13 05:45:17.497882
1602,active,1670904565,4748,0,1,4748,1,1,False,1,10,1,20,2022-12-13 05:45:17.497882
1603,active,1670908849,4749,0,1,4749,1,2,False,1,5,0,39,2022-12-13 05:45:17.497882
1604,active,1670907334,4750,0,1,4750,1,4,False,1,3,0,17,2022-12-13 05:45:17.497882
1605,active,1670902352,4751,0,1,4751,1,1,False,1,5,3,11,2022-12-13 05:45:17.497882
1606,active,1670902670,4752,0,1,4752,1,4,False,1,5,3,16,2022-12-13 05:45:17.497882
1607,active,1670907430,4754,0,1,4754,1,0,False,1,7,0,33,2022-12-13 05:45:17.497882
1608,active,1670905444,4755,0,1,4755,1,0,False,1,14,0,5,2022-12-13 05:45:17.497882
1609,active,1670905203,4756,0,1,4756,1,3,False,1,15,0,6,2022-12-13 05:45:17.497882
1610,active,1670907127,4757,0,1,4757,1,4,False,1,1,0,19,2022-12-13 05:45:17.497882
1611,active,1670885659,4758,0,0,4758,0,2,False,1,1,0,18,2022-12-13 05:45:17.497882
1612,active,1670905198,4759,0,1,4759,1,0,False,1,3,2,14,2022-12-13 05:45:17.497882
1613,active,1670888158,4760,0,0,4760,0,0,False,1,15,0,9,2022-12-13 05:45:17.497882
1614,out_of_service,86400,4761,0,0,4761,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1615,active,1670907869,4762,0,1,4762,1,3,False,1,3,2,13,2022-12-13 05:45:17.497882
1616,active,1670906194,4763,0,1,4763,1,3,False,1,14,0,5,2022-12-13 05:45:17.497882
1617,active,1670903303,4764,0,1,4764,1,1,False,1,18,0,6,2022-12-13 05:45:17.497882
1618,active,1670907966,4765,0,1,4765,1,0,False,1,15,0,4,2022-12-13 05:45:17.497882
1619,active,1670907115,4766,0,1,4766,1,0,False,1,23,1,1,2022-12-13 05:45:17.497882
1620,active,1670910548,4767,0,1,4767,1,1,False,1,12,2,5,2022-12-13 05:45:17.497882
1621,active,1670907974,4768,0,0,4768,0,0,False,1,20,0,1,2022-12-13 05:45:17.497882
1622,active,1670905800,4769,0,1,4769,1,3,False,1,10,0,9,2022-12-13 05:45:17.497882
1623,active,1670905807,4770,0,1,4770,1,2,False,1,10,0,9,2022-12-13 05:45:17.497882
1624,active,1670904193,4771,0,1,4771,1,1,False,1,17,0,4,2022-12-13 05:45:17.497882
1625,active,1670907895,4772,0,1,4772,1,5,False,1,13,1,7,2022-12-13 05:45:17.497882
1626,active,1670905558,4773,0,1,4773,1,5,False,1,17,0,6,2022-12-13 05:45:17.497882
1627,active,1670904166,4774,0,1,4774,1,3,False,1,9,0,8,2022-12-13 05:45:17.497882
1628,active,1670905806,4775,0,1,4775,1,1,False,1,22,1,2,2022-12-13 05:45:17.497882
1629,active,1670903576,4776,0,1,4776,1,4,False,1,11,0,10,2022-12-13 05:45:17.497882
1630,active,1670905441,4777,0,1,4777,1,3,False,1,12,1,6,2022-12-13 05:45:17.497882
1631,active,1670907862,4778,0,1,4778,1,1,False,1,18,1,5,2022-12-13 05:45:17.497882
1632,active,1670907473,4779,0,1,4779,1,4,False,1,21,1,5,2022-12-13 05:45:17.497882
1633,active,1670907587,4780,0,1,4780,1,4,False,1,9,0,10,2022-12-13 05:45:17.497882
1634,active,1670906709,4781,0,1,4781,1,1,False,1,13,0,5,2022-12-13 05:45:17.497882
1635,active,1670907375,4782,0,1,4782,1,3,False,1,6,1,17,2022-12-13 05:45:17.497882
1636,active,1670909953,4783,0,1,4783,1,6,False,1,8,1,12,2022-12-13 05:45:17.497882
1637,active,1670904916,4784,0,1,4784,1,0,False,1,31,2,0,2022-12-13 05:45:17.497882
1638,active,1670903842,4785,0,1,4785,1,0,False,1,29,1,3,2022-12-13 05:45:17.497882
1639,active,1670906558,4786,0,1,4786,1,2,False,1,6,1,12,2022-12-13 05:45:17.497882
1640,active,1670908042,4788,0,1,4788,1,1,False,1,22,0,3,2022-12-13 05:45:17.497882
1641,active,1670905795,4789,0,1,4789,1,5,False,1,13,0,7,2022-12-13 05:45:17.497882
1642,active,1670910015,4790,0,1,4790,1,2,False,1,15,0,5,2022-12-13 05:45:17.497882
1643,active,1670902856,4791,0,1,4791,1,0,False,1,20,0,0,2022-12-13 05:45:17.497882
1644,active,1670906606,4792,0,1,4792,1,0,False,1,21,1,1,2022-12-13 05:45:17.497882
1645,active,1670907219,4793,0,1,4793,1,2,False,1,12,1,6,2022-12-13 05:45:17.497882
1646,active,1670903886,4794,0,1,4794,1,1,False,1,18,0,3,2022-12-13 05:45:17.497882
1647,active,1670904117,4795,0,1,4795,1,1,False,1,17,0,2,2022-12-13 05:45:17.497882
1648,active,1670907166,4796,0,1,4796,1,2,False,1,13,1,5,2022-12-13 05:45:17.497882
1649,active,1670906980,4797,0,1,4797,1,1,False,1,19,0,1,2022-12-13 05:45:17.497882
1650,active,1670907803,4798,0,1,4798,1,4,False,1,16,0,4,2022-12-13 05:45:17.497882
1651,active,1670902752,4799,0,1,4799,1,1,False,1,17,0,2,2022-12-13 05:45:17.497882
1652,active,1670901306,4800,0,1,4800,1,1,False,1,13,0,5,2022-12-13 05:45:17.497882
1653,active,1670905790,4801,0,1,4801,1,1,False,1,16,1,6,2022-12-13 05:45:17.497882
1654,active,1670903890,4802,0,1,4802,1,0,False,1,14,0,8,2022-12-13 05:45:17.497882
1655,active,1670905297,4803,0,1,4803,1,5,False,1,6,1,18,2022-12-13 05:45:17.497882
1656,active,1670907346,4804,0,1,4804,1,2,False,1,3,1,14,2022-12-13 05:45:17.497882
1657,active,1670906975,4805,0,1,4805,1,7,False,1,3,1,17,2022-12-13 05:45:17.497882
1658,active,1670901595,4806,0,1,4806,1,1,False,1,12,1,7,2022-12-13 05:45:17.497882
1659,active,1670902061,4807,0,1,4807,1,0,False,1,15,1,4,2022-12-13 05:45:17.497882
1660,active,1670906468,4808,0,1,4808,1,4,False,1,10,0,19,2022-12-13 05:45:17.497882
1661,active,1670901688,4809,0,1,4809,1,0,False,1,3,1,15,2022-12-13 05:45:17.497882
1662,active,1670907234,4810,0,1,4810,1,4,False,1,10,2,10,2022-12-13 05:45:17.497882
1663,active,1670902095,4811,0,1,4811,1,1,False,1,16,0,7,2022-12-13 05:45:17.497882
1664,out_of_service,86400,4812,0,0,4812,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1665,active,1670906357,4813,0,1,4813,1,1,False,1,2,0,23,2022-12-13 05:45:17.497882
1666,active,1670904831,4814,0,1,4814,1,8,False,1,2,1,27,2022-12-13 05:45:17.497882
1667,active,1670907692,4815,0,1,4815,1,3,False,1,13,0,7,2022-12-13 05:45:17.497882
1668,active,1670908520,4816,0,1,4816,1,7,False,1,6,0,11,2022-12-13 05:45:17.497882
1669,active,1670906139,4817,0,1,4817,1,6,False,1,2,1,16,2022-12-13 05:45:17.497882
1670,active,1670903979,4818,0,1,4818,1,2,False,1,1,0,17,2022-12-13 05:45:17.497882
1671,active,1670901235,4819,0,1,4819,1,5,False,1,8,0,11,2022-12-13 05:45:17.497882
1672,active,1670904387,4820,0,1,4820,1,10,False,1,6,2,18,2022-12-13 05:45:17.497882
1673,active,1670905164,4821,0,1,4821,1,6,False,1,1,0,26,2022-12-13 05:45:17.497882
1674,active,1670904091,4823,0,1,4823,1,2,False,1,2,0,17,2022-12-13 05:45:17.497882
1675,out_of_service,86400,4824,0,0,4824,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1676,out_of_service,86400,4826,0,0,4826,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1677,out_of_service,86400,4827,0,0,4827,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1678,active,1670908257,4828,0,1,4828,1,2,False,1,5,0,13,2022-12-13 05:45:17.497882
1679,out_of_service,86400,4829,0,0,4829,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1680,active,1670909374,4830,0,1,4830,1,3,False,1,34,1,12,2022-12-13 05:45:17.497882
1681,active,1670908634,4831,0,1,4831,1,0,False,1,20,6,0,2022-12-13 05:45:17.497882
1682,active,1670906218,4832,0,1,4832,1,1,False,1,13,1,10,2022-12-13 05:45:17.497882
1683,active,1670904167,4833,0,1,4833,1,2,False,1,12,0,8,2022-12-13 05:45:17.497882
1684,active,1670906964,4834,0,1,4834,1,2,False,1,23,1,9,2022-12-13 05:45:17.497882
1685,active,1670910503,4873,0,1,4873,1,0,False,1,15,0,2,2022-12-13 05:45:17.497882
1686,active,1670903149,4875,0,1,4875,1,0,False,1,3,1,40,2022-12-13 05:45:17.497882
1687,active,1670910267,4876,0,1,4876,1,4,False,1,1,1,43,2022-12-13 05:45:17.497882
1688,active,1670909812,4884,0,1,4884,1,12,False,1,1,1,32,2022-12-13 05:45:17.497882
1689,active,1670903502,4885,0,1,4885,1,0,False,1,29,4,0,2022-12-13 05:45:17.497882
1690,active,1670909441,4886,0,1,4886,1,5,False,1,20,0,7,2022-12-13 05:45:17.497882
1691,active,1670907173,4887,0,1,4887,1,2,False,1,15,1,4,2022-12-13 05:45:17.497882
1692,active,1670910412,4888,0,1,4888,1,3,False,1,18,0,5,2022-12-13 05:45:17.497882
1693,out_of_service,86400,4889,0,0,4889,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1694,active,1670907090,4890,0,1,4890,1,3,False,1,18,0,5,2022-12-13 05:45:17.497882
1695,out_of_service,1664477654,4891,0,0,4891,0,0,False,0,3,0,0,2022-12-13 05:45:17.497882
1696,active,1670903327,4892,0,1,4892,1,0,False,1,19,3,3,2022-12-13 05:45:17.497882
1697,active,1670905813,4893,0,1,4893,1,1,False,1,15,1,3,2022-12-13 05:45:17.497882
1698,active,1670904128,4894,0,1,4894,1,1,False,1,15,2,3,2022-12-13 05:45:17.497882
1699,active,1670909373,4896,0,1,4896,1,1,False,1,15,1,3,2022-12-13 05:45:17.497882
1700,active,1670904843,4897,0,1,4897,1,1,False,1,15,0,5,2022-12-13 05:45:17.497882
1701,active,1670910130,4898,0,1,4898,1,1,False,1,17,0,3,2022-12-13 05:45:17.497882
1702,out_of_service,86400,4899,0,0,4899,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1703,active,1670906857,4900,0,1,4900,1,0,False,1,18,0,1,2022-12-13 05:45:17.497882
1704,active,1670906706,4901,0,1,4901,1,3,False,1,11,0,8,2022-12-13 05:45:17.497882
1705,active,1670901722,4902,0,1,4902,1,0,False,1,9,0,10,2022-12-13 05:45:17.497882
1706,active,1670904918,4903,0,1,4903,1,1,False,1,11,2,7,2022-12-13 05:45:17.497882
1707,active,1670904669,4904,0,1,4904,1,2,False,1,18,0,2,2022-12-13 05:45:17.497882
1708,active,1670910393,4905,0,1,4905,1,1,False,1,0,20,1,2022-12-13 05:45:17.497882
1709,active,1670907981,4906,0,1,4906,1,2,False,1,15,0,5,2022-12-13 05:45:17.497882
1710,active,1670909970,4907,0,1,4907,1,1,False,1,19,1,5,2022-12-13 05:45:17.497882
1711,active,1670906513,4908,0,1,4908,1,2,False,1,12,0,7,2022-12-13 05:45:17.497882
1712,active,1670904968,4909,0,1,4909,1,3,False,1,12,1,7,2022-12-13 05:45:17.497882
1713,active,1670909927,4910,0,1,4910,1,0,False,1,20,0,0,2022-12-13 05:45:17.497882
1714,active,1670907583,4911,0,1,4911,1,4,False,1,18,0,5,2022-12-13 05:45:17.497882
1715,out_of_service,86400,4912,0,0,4912,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1716,active,1670904390,4913,0,1,4913,1,1,False,1,16,0,6,2022-12-13 05:45:17.497882
1717,active,1670904535,4914,0,1,4914,1,0,False,1,20,1,1,2022-12-13 05:45:17.497882
1718,active,1670909939,4915,0,1,4915,1,1,False,1,18,2,2,2022-12-13 05:45:17.497882
1719,out_of_service,86400,4916,0,0,4916,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1720,active,1670904618,4917,0,1,4917,1,1,False,1,24,0,1,2022-12-13 05:45:17.497882
1721,active,1670907288,4918,0,1,4918,1,3,False,1,18,1,4,2022-12-13 05:45:17.497882
1722,active,1670901199,4919,0,1,4919,1,0,False,1,25,0,0,2022-12-13 05:45:17.497882
1723,active,1670903145,4920,0,1,4920,1,0,False,1,17,1,1,2022-12-13 05:45:17.497882
1724,active,1670906583,4922,0,1,4922,1,2,False,1,23,0,2,2022-12-13 05:45:17.497882
1725,active,1670908382,4924,0,1,4924,1,0,False,1,20,1,1,2022-12-13 05:45:17.497882
1726,active,1670909753,4925,0,1,4925,1,0,False,1,20,0,0,2022-12-13 05:45:17.497882
1727,active,1670906273,4926,0,1,4926,1,0,False,1,14,0,5,2022-12-13 05:45:17.497882
1728,active,1670906362,4927,0,1,4927,1,9,False,1,11,0,12,2022-12-13 05:45:17.497882
1729,active,1670902240,4929,0,1,4929,1,1,False,1,16,0,3,2022-12-13 05:45:17.497882
1730,active,1670907673,4930,0,1,4930,1,1,False,1,19,0,1,2022-12-13 05:45:17.497882
1731,active,1670905541,4931,0,1,4931,1,0,False,1,18,0,3,2022-12-13 05:45:17.497882
1732,out_of_service,86400,4932,0,0,4932,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1733,active,1670906715,4933,0,1,4933,1,2,False,1,17,0,2,2022-12-13 05:45:17.497882
1734,active,1670905749,4934,0,1,4934,1,0,False,1,18,0,1,2022-12-13 05:45:17.497882
1735,active,1670902841,4935,0,1,4935,1,1,False,1,18,0,1,2022-12-13 05:45:17.497882
1736,active,1670902626,4937,0,1,4937,1,0,False,1,16,0,3,2022-12-13 05:45:17.497882
1737,active,1670908202,4938,0,1,4938,1,1,False,1,18,0,2,2022-12-13 05:45:17.497882
1738,active,1670901258,4939,0,1,4939,1,3,False,1,12,0,10,2022-12-13 05:45:17.497882
1739,active,1670905518,4940,0,1,4940,1,5,False,1,12,0,9,2022-12-13 05:45:17.497882
1740,active,1670906517,4941,0,1,4941,1,2,False,1,17,0,3,2022-12-13 05:45:17.497882
1741,out_of_service,86400,4942,0,0,4942,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1742,out_of_service,86400,4943,0,0,4943,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1743,active,1670902874,4945,0,1,4945,1,0,False,1,18,2,6,2022-12-13 05:45:17.497882
1744,active,1670905254,4951,0,1,4951,1,0,False,1,24,0,0,2022-12-13 05:45:17.497882
1745,active,1670904420,4952,0,1,4952,1,0,False,1,15,0,6,2022-12-13 05:45:17.497882
1746,active,1670904369,4953,0,1,4953,1,0,False,1,18,0,3,2022-12-13 05:45:17.497882
1747,active,1670908542,4954,0,1,4954,1,0,False,1,19,0,0,2022-12-13 05:45:17.497882
1748,out_of_service,86400,4955,0,0,4955,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1749,out_of_service,86400,4956,0,0,4956,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1750,out_of_service,86400,4957,0,0,4957,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1751,out_of_service,86400,4958,0,0,4958,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1752,active,1670904722,4959,0,1,4959,1,1,False,1,15,0,3,2022-12-13 05:45:17.497882
1753,active,1670902588,4960,0,1,4960,1,3,False,1,19,1,9,2022-12-13 05:45:17.497882
1754,active,1670903072,4962,0,1,4962,1,0,False,1,20,0,0,2022-12-13 05:45:17.497882
1755,active,1670903862,4963,0,1,4963,1,0,False,1,15,0,8,2022-12-13 05:45:17.497882
1756,active,1670907112,4964,0,1,4964,1,0,False,1,7,1,9,2022-12-13 05:45:17.497882
1757,active,1670905846,4965,0,1,4965,1,0,False,1,9,0,10,2022-12-13 05:45:17.497882
1758,active,1670907362,4966,0,1,4966,1,1,False,1,13,0,6,2022-12-13 05:45:17.497882
1759,active,1670906051,4967,0,1,4967,1,1,False,1,20,0,1,2022-12-13 05:45:17.497882
1760,active,1670903733,4968,0,1,4968,1,0,False,1,30,0,0,2022-12-13 05:45:17.497882
1761,active,1670906780,4969,0,1,4969,1,0,False,1,22,0,0,2022-12-13 05:45:17.497882
1762,active,1670907198,4970,0,1,4970,1,0,False,1,23,0,0,2022-12-13 05:45:17.497882
1763,active,1670905196,4971,0,1,4971,1,1,False,1,15,0,3,2022-12-13 05:45:17.497882
1764,active,1670903221,4972,0,1,4972,1,0,False,1,2,19,0,2022-12-13 05:45:17.497882
1765,out_of_service,86400,4973,0,0,4973,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1766,active,1670902295,4975,0,1,4975,1,0,False,1,15,1,38,2022-12-13 05:45:17.497882
1767,active,1670910289,4976,0,1,4976,1,1,False,1,5,0,36,2022-12-13 05:45:17.497882
1768,active,1670908193,4977,0,1,4977,1,10,False,1,28,8,17,2022-12-13 05:45:17.497882
1769,active,1670908130,4978,0,1,4978,1,0,False,1,17,0,7,2022-12-13 05:45:17.497882
1770,active,1670906197,4979,0,0,4979,0,0,False,1,15,2,12,2022-12-13 05:45:17.497882
1771,active,1670902434,4980,0,1,4980,1,4,False,1,2,0,46,2022-12-13 05:45:17.497882
1772,active,1670909738,4981,0,1,4981,1,3,False,1,2,0,38,2022-12-13 05:45:17.497882
1773,active,1670909341,4982,0,1,4982,1,0,False,1,24,2,32,2022-12-13 05:45:17.497882
1774,active,1670909516,4984,0,1,4984,1,6,False,1,16,0,8,2022-12-13 05:45:17.497882
1775,out_of_service,86400,4985,0,0,4985,0,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1776,out_of_service,86400,4987,0,1,4987,1,0,False,0,0,0,0,2022-12-13 05:45:17.497882
1777,active,1670907892,4988,0,1,4988,1,1,False,1,2,1,19,2022-12-13 05:45:17.497882
1778,active,1670906691,4989,0,1,4989,1,1,False,1,21,0,1,2022-12-13 05:45:17.497882
1779,active,1670910661,4990,0,1,4990,1,9,False,1,22,0,12,2022-12-13 05:45:17.497882
1780,active,1670907400,4992,0,1,4992,1,2,False,1,4,0,17,2022-12-13 05:45:17.497882
1781,active,1670903123,4993,0,1,4993,1,0,False,1,4,0,23,2022-12-13 05:45:17.497882
1782,active,1670903595,4994,0,1,4994,1,0,False,1,19,0,2,2022-12-13 05:45:17.497882
