,num_docks_available,is_renting,num_bikes_disabled,legacy_id,is_installed,num_ebikes_available,eightd_has_available_keys,num_bikes_available,num_docks_disabled,station_id,last_reported,is_returning,station_status,last_update
1107,4166,0,1,1,0,4166,25,2,False,active,1671388234,1,0,2022-12-19 02:45:51.485303
1108,4167,1,1,1,17,4167,1,0,False,active,1671417675,1,0,2022-12-19 02:45:51.485303
1109,4168,3,1,1,12,4168,7,0,False,active,1671415668,1,0,2022-12-19 02:45:51.485303
1110,4169,0,1,1,18,4169,2,0,False,active,1671394223,1,0,2022-12-19 02:45:51.485303
1111,4170,1,1,1,0,4170,19,0,False,active,1671416754,1,0,2022-12-19 02:45:51.485303
1112,4171,0,1,1,21,4171,0,0,False,active,1671413359,1,0,2022-12-19 02:45:51.485303
1113,4172,0,0,0,0,4172,0,0,False,out_of_service,86400,0,0,2022-12-19 02:45:51.485303
1114,4173,2,1,1,7,4173,14,0,False,active,1671401440,1,0,2022-12-19 02:45:51.485303
1115,4174,2,1,1,9,4174,11,1,False,active,1671408050,1,0,2022-12-19 02:45:51.485303
1116,4175,1,1,1,0,4175,20,0,False,active,1671408883,1,0,2022-12-19 02:45:51.485303
1117,4176,3,1,1,2,4176,20,2,False,active,1671417354,1,0,2022-12-19 02:45:51.485303
1118,4177,1,1,1,19,4177,1,0,False,active,1671416915,1,0,2022-12-19 02:45:51.485303
1119,4179,0,1,1,19,4179,1,1,False,active,1671412525,1,0,2022-12-19 02:45:51.485303
1120,4181,4,1,1,15,4181,5,0,False,active,1671414800,1,0,2022-12-19 02:45:51.485303
1121,4182,1,1,1,6,4182,12,0,False,active,1671415878,1,0,2022-12-19 02:45:51.485303
1122,4183,2,1,1,14,4183,2,1,False,active,1671404804,1,0,2022-12-19 02:45:51.485303
1123,4184,1,1,1,25,4184,1,1,False,active,1671418271,1,0,2022-12-19 02:45:51.485303
1124,4185,8,1,1,6,4185,12,1,False,active,1671415950,1,0,2022-12-19 02:45:51.485303
1125,4186,2,1,1,11,4186,16,0,False,active,1671405930,1,0,2022-12-19 02:45:51.485303
1126,4188,0,1,1,31,4188,0,0,False,active,1671412343,1,0,2022-12-19 02:45:51.485303
1127,4190,1,1,1,15,4190,4,0,False,active,1671417520,1,0,2022-12-19 02:45:51.485303
1128,4191,0,1,1,2,4191,17,1,False,active,1671397072,1,0,2022-12-19 02:45:51.485303
1129,4192,1,1,1,17,4192,1,1,False,active,1671413411,1,0,2022-12-19 02:45:51.485303
1130,4193,0,1,1,19,4193,0,2,False,active,1671386523,1,0,2022-12-19 02:45:51.485303
1131,4194,1,1,1,2,4194,27,1,False,active,1671412920,1,0,2022-12-19 02:45:51.485303
1132,4195,2,1,1,0,4195,28,2,False,active,1671414151,1,0,2022-12-19 02:45:51.485303
1133,4198,1,1,1,12,4198,8,1,False,active,1671417292,1,0,2022-12-19 02:45:51.485303
1134,4199,0,1,1,9,4199,10,2,False,active,1671413234,1,0,2022-12-19 02:45:51.485303
1135,4200,0,1,1,26,4200,1,0,False,active,1671416255,1,0,2022-12-19 02:45:51.485303
1136,4201,6,1,1,6,4201,15,0,False,active,1671399830,1,0,2022-12-19 02:45:51.485303
1137,4202,0,1,1,15,4202,4,0,False,active,1671352121,1,0,2022-12-19 02:45:51.485303
1138,4203,3,1,1,5,4203,15,1,False,active,1671410242,1,0,2022-12-19 02:45:51.485303
1139,4204,3,1,1,16,4204,3,1,False,active,1671412483,1,0,2022-12-19 02:45:51.485303
1140,4205,6,1,1,0,4205,16,0,False,active,1671413109,1,0,2022-12-19 02:45:51.485303
1141,4206,2,1,1,21,4206,6,0,False,active,1671417954,1,0,2022-12-19 02:45:51.485303
1142,4207,0,1,1,19,4207,0,0,False,active,1671412946,1,0,2022-12-19 02:45:51.485303
1143,4208,0,1,1,9,4208,10,0,False,active,1671395683,1,0,2022-12-19 02:45:51.485303
1144,4209,0,1,1,17,4209,1,0,False,active,1671390532,1,0,2022-12-19 02:45:51.485303
1145,4210,0,1,1,23,4210,0,1,False,active,1671416566,1,0,2022-12-19 02:45:51.485303
1146,4211,0,1,1,14,4211,5,0,False,active,1671402564,1,0,2022-12-19 02:45:51.485303
1147,4212,0,1,1,18,4212,1,0,False,active,1671353080,1,0,2022-12-19 02:45:51.485303
1148,4213,0,1,1,19,4213,0,0,False,active,1671400818,1,0,2022-12-19 02:45:51.485303
1149,4214,3,1,1,2,4214,37,3,False,active,1671417545,1,0,2022-12-19 02:45:51.485303
1150,4215,8,1,1,3,4215,23,2,False,active,1671418339,1,0,2022-12-19 02:45:51.485303
1151,4216,3,1,1,1,4216,52,1,False,active,1671407689,1,0,2022-12-19 02:45:51.485303
1152,4218,4,1,1,10,4218,44,1,False,active,1671415918,1,0,2022-12-19 02:45:51.485303
1153,4219,6,1,1,20,4219,10,2,False,active,1671417940,1,0,2022-12-19 02:45:51.485303
1154,4220,1,1,1,24,4220,3,0,False,active,1671418148,1,0,2022-12-19 02:45:51.485303
1155,4222,1,1,1,0,4222,27,0,False,active,1671417301,1,0,2022-12-19 02:45:51.485303
1156,4225,0,1,1,18,4225,15,0,False,active,1671410578,1,0,2022-12-19 02:45:51.485303
1157,4227,2,1,1,16,4227,2,1,False,active,1671401089,1,0,2022-12-19 02:45:51.485303
1158,4228,8,1,1,6,4228,11,1,False,active,1671415394,1,0,2022-12-19 02:45:51.485303
1159,4229,0,1,1,12,4229,11,1,False,active,1671410572,1,0,2022-12-19 02:45:51.485303
1160,4230,5,1,1,9,4230,10,0,False,active,1671382615,1,0,2022-12-19 02:45:51.485303
1161,4232,18,1,1,34,4232,29,2,False,active,1671417089,1,0,2022-12-19 02:45:51.485303
1162,4233,2,1,1,43,4233,9,5,False,active,1671418353,1,0,2022-12-19 02:45:51.485303
1163,4235,5,1,1,45,4235,7,2,False,active,1671418368,1,0,2022-12-19 02:45:51.485303
1164,4236,3,1,1,55,4236,4,0,False,active,1671416683,1,0,2022-12-19 02:45:51.485303
1165,4238,12,1,1,58,4238,18,3,False,active,1671417317,1,0,2022-12-19 02:45:51.485303
1166,4239,1,1,1,29,4239,8,0,False,active,1671412200,1,0,2022-12-19 02:45:51.485303
1167,4240,1,1,1,27,4240,20,2,False,active,1671418405,1,0,2022-12-19 02:45:51.485303
1168,4244,10,1,1,11,4244,25,1,False,active,1671418160,1,0,2022-12-19 02:45:51.485303
1169,4245,0,1,1,18,4245,6,0,False,active,1671379953,1,0,2022-12-19 02:45:51.485303
1170,4247,4,1,1,15,4247,5,0,False,active,1671416801,1,0,2022-12-19 02:45:51.485303
1171,4248,13,1,1,31,4248,61,0,False,active,1671415127,1,0,2022-12-19 02:45:51.485303
1172,4249,2,1,1,3,4249,19,1,False,active,1671415334,1,0,2022-12-19 02:45:51.485303
1173,4250,0,1,1,10,4250,8,0,False,active,1671353337,1,0,2022-12-19 02:45:51.485303
1174,4251,0,1,1,18,4251,1,1,False,active,1671381552,1,0,2022-12-19 02:45:51.485303
1175,4252,4,1,1,10,4252,11,0,False,active,1671416996,1,0,2022-12-19 02:45:51.485303
1176,4254,1,1,1,15,4254,9,1,False,active,1671406907,1,0,2022-12-19 02:45:51.485303
1177,4255,0,1,1,23,4255,2,0,False,active,1671411187,1,0,2022-12-19 02:45:51.485303
1178,4256,0,1,1,20,4256,1,2,False,active,1671418049,1,0,2022-12-19 02:45:51.485303
1179,4257,0,1,1,18,4257,2,1,False,active,1671369625,1,0,2022-12-19 02:45:51.485303
1180,4258,0,1,1,17,4258,6,0,False,active,1671417243,1,0,2022-12-19 02:45:51.485303
1181,4259,0,1,1,24,4259,1,0,False,active,1671396411,1,0,2022-12-19 02:45:51.485303
1182,4260,2,1,1,18,4260,4,0,False,active,1671409894,1,0,2022-12-19 02:45:51.485303
1183,4261,0,1,1,20,4261,4,1,False,active,1671406102,1,0,2022-12-19 02:45:51.485303
1184,4262,0,1,1,21,4262,2,0,False,active,1671413639,1,0,2022-12-19 02:45:51.485303
1185,4263,2,1,1,17,4263,5,1,False,active,1671417940,1,0,2022-12-19 02:45:51.485303
1186,4264,0,1,1,12,4264,19,0,False,active,1671412662,1,0,2022-12-19 02:45:51.485303
1187,4265,1,1,1,15,4265,4,0,False,active,1671412871,1,0,2022-12-19 02:45:51.485303
1188,4266,3,1,1,18,4266,5,0,False,active,1671411714,1,0,2022-12-19 02:45:51.485303
1189,4267,2,1,1,16,4267,3,0,False,active,1671407240,1,0,2022-12-19 02:45:51.485303
1190,4268,1,1,1,15,4268,9,2,False,active,1671414197,1,0,2022-12-19 02:45:51.485303
1191,4269,1,1,1,19,4269,8,0,False,active,1671414082,1,0,2022-12-19 02:45:51.485303
1192,4270,2,1,1,17,4270,9,1,False,active,1671410010,1,0,2022-12-19 02:45:51.485303
1193,4271,2,1,1,7,4271,14,0,False,active,1671406069,1,0,2022-12-19 02:45:51.485303
1194,4272,1,1,1,18,4272,3,6,False,active,1671408286,1,0,2022-12-19 02:45:51.485303
1195,4273,3,1,1,15,4273,4,0,False,active,1671406832,1,0,2022-12-19 02:45:51.485303
1196,4274,0,1,1,21,4274,1,1,False,active,1671406305,1,0,2022-12-19 02:45:51.485303
1197,4275,6,1,1,6,4275,15,0,False,active,1671410254,1,0,2022-12-19 02:45:51.485303
1198,4276,0,1,1,17,4276,0,2,False,active,1671400334,1,0,2022-12-19 02:45:51.485303
1199,4277,1,1,1,6,4277,14,1,False,active,1671389684,1,0,2022-12-19 02:45:51.485303
1200,4278,6,1,1,5,4278,40,0,False,active,1671417881,1,0,2022-12-19 02:45:51.485303
1201,4279,1,1,1,33,4279,6,1,False,active,1671414834,1,0,2022-12-19 02:45:51.485303
1202,4280,4,1,1,3,4280,65,0,False,active,1671418284,1,0,2022-12-19 02:45:51.485303
1203,4281,5,1,1,0,4281,31,0,False,active,1671414006,1,0,2022-12-19 02:45:51.485303
1204,4282,4,1,1,2,4282,34,2,False,active,1671418387,1,0,2022-12-19 02:45:51.485303
1205,4283,1,1,1,16,4283,10,0,False,active,1671412733,1,0,2022-12-19 02:45:51.485303
1206,4284,2,1,1,19,4284,4,1,False,active,1671415781,1,0,2022-12-19 02:45:51.485303
1207,4285,3,1,1,16,4285,4,4,False,active,1671411254,1,0,2022-12-19 02:45:51.485303
1208,4286,2,1,1,16,4286,3,0,False,active,1671400440,1,0,2022-12-19 02:45:51.485303
1209,4287,1,1,1,19,4287,2,0,False,active,1671407192,1,0,2022-12-19 02:45:51.485303
1210,4288,0,1,1,16,4288,5,0,False,active,1671417109,1,0,2022-12-19 02:45:51.485303
1211,4289,1,1,1,25,4289,1,1,False,active,1671417259,1,0,2022-12-19 02:45:51.485303
1212,4290,0,1,1,19,4290,10,0,False,active,1671417657,1,0,2022-12-19 02:45:51.485303
1213,4291,3,1,1,6,4291,17,0,False,active,1671415351,1,0,2022-12-19 02:45:51.485303
1214,4292,2,1,1,10,4292,13,0,False,active,1671393132,1,0,2022-12-19 02:45:51.485303
1215,4293,9,1,1,3,4293,15,0,False,active,1671404811,1,0,2022-12-19 02:45:51.485303
1216,4294,1,1,1,3,4294,17,0,False,active,1671408963,1,0,2022-12-19 02:45:51.485303
1217,4295,2,1,1,13,4295,9,0,False,active,1671415027,1,0,2022-12-19 02:45:51.485303
1218,4296,0,1,1,14,4296,6,1,False,active,1671415512,1,0,2022-12-19 02:45:51.485303
1219,4297,8,1,1,1,4297,39,4,False,active,1671415767,1,0,2022-12-19 02:45:51.485303
1220,4298,3,1,1,6,4298,18,1,False,active,1671418185,1,0,2022-12-19 02:45:51.485303
1221,4300,0,1,1,6,4300,32,4,False,active,1671415892,1,0,2022-12-19 02:45:51.485303
1222,4301,6,1,1,13,4301,19,0,False,active,1671418079,1,0,2022-12-19 02:45:51.485303
1223,4302,0,1,1,21,4302,1,0,False,active,1671411789,1,0,2022-12-19 02:45:51.485303
1224,4303,2,1,1,9,4303,23,0,False,active,1671418074,1,0,2022-12-19 02:45:51.485303
1225,4304,4,1,1,12,4304,18,0,False,active,1671414859,1,0,2022-12-19 02:45:51.485303
1226,4305,0,1,1,17,4305,2,0,False,active,1671417475,1,0,2022-12-19 02:45:51.485303
1227,4306,1,1,1,22,4306,5,1,False,active,1671415069,1,0,2022-12-19 02:45:51.485303
1228,4308,2,1,1,21,4308,9,0,False,active,1671418096,1,0,2022-12-19 02:45:51.485303
1229,4309,0,1,1,18,4309,4,1,False,active,1671412568,1,0,2022-12-19 02:45:51.485303
1230,4310,1,1,1,16,4310,3,0,False,active,1671406787,1,0,2022-12-19 02:45:51.485303
1231,4311,0,1,1,17,4311,2,0,False,active,1671416922,1,0,2022-12-19 02:45:51.485303
1232,4312,0,1,1,28,4312,4,1,False,active,1671411601,1,0,2022-12-19 02:45:51.485303
1233,4313,2,1,1,15,4313,2,1,False,active,1671414974,1,0,2022-12-19 02:45:51.485303
1234,4314,1,1,1,17,4314,4,0,False,active,1671414756,1,0,2022-12-19 02:45:51.485303
1235,4315,1,1,1,15,4315,5,1,False,active,1671408613,1,0,2022-12-19 02:45:51.485303
1236,4316,0,1,1,20,4316,4,1,False,active,1671415769,1,0,2022-12-19 02:45:51.485303
1237,4318,4,1,1,18,4318,7,0,False,active,1671401969,1,0,2022-12-19 02:45:51.485303
1238,4319,1,1,1,18,4319,5,0,False,active,1671417589,1,0,2022-12-19 02:45:51.485303
1239,4320,0,1,1,22,4320,0,2,False,active,1671417164,1,0,2022-12-19 02:45:51.485303
1240,4321,2,1,1,17,4321,4,1,False,active,1671416004,1,0,2022-12-19 02:45:51.485303
1241,4322,2,1,1,9,4322,9,1,False,active,1671413145,1,0,2022-12-19 02:45:51.485303
1242,4324,1,1,1,12,4324,6,1,False,active,1671403775,1,0,2022-12-19 02:45:51.485303
1243,4325,3,1,1,3,4325,16,0,False,active,1671405153,1,0,2022-12-19 02:45:51.485303
1244,4326,0,1,1,22,4326,1,0,False,active,1671410074,1,0,2022-12-19 02:45:51.485303
1245,4327,2,1,1,10,4327,10,1,False,active,1671416228,1,0,2022-12-19 02:45:51.485303
1246,4329,1,1,1,23,4329,5,1,False,active,1671412219,1,0,2022-12-19 02:45:51.485303
1247,4330,2,1,1,15,4330,2,2,False,active,1671413015,1,0,2022-12-19 02:45:51.485303
1248,4331,1,1,1,9,4331,18,2,False,active,1671413935,1,0,2022-12-19 02:45:51.485303
1249,4332,3,1,1,8,4332,12,0,False,active,1671416132,1,0,2022-12-19 02:45:51.485303
1250,4333,0,0,0,0,4333,0,0,False,out_of_service,86400,0,0,2022-12-19 02:45:51.485303
1251,4336,3,1,0,2,4336,49,2,False,active,1671418386,0,0,2022-12-19 02:45:51.485303
1252,4337,4,1,1,9,4337,65,1,False,active,1671417634,1,0,2022-12-19 02:45:51.485303
1253,4338,4,1,1,31,4338,19,0,False,active,1671416138,1,0,2022-12-19 02:45:51.485303
1254,4339,3,1,1,11,4339,50,0,False,active,1671417128,1,0,2022-12-19 02:45:51.485303
1255,4340,8,1,1,3,4340,30,0,False,active,1671416306,1,0,2022-12-19 02:45:51.485303
1256,4341,4,1,1,2,4341,26,0,False,active,1671417795,1,0,2022-12-19 02:45:51.485303
1257,4342,6,1,1,20,4342,9,1,False,active,1671416571,1,0,2022-12-19 02:45:51.485303
1258,4343,0,1,1,16,4343,5,0,False,active,1671408657,1,0,2022-12-19 02:45:51.485303
1259,4345,2,1,1,17,4345,3,0,False,active,1671409121,1,0,2022-12-19 02:45:51.485303
1260,4346,4,1,1,16,4346,9,0,False,active,1671416238,1,0,2022-12-19 02:45:51.485303
1261,4347,4,1,1,13,4347,8,0,False,active,1671415069,1,0,2022-12-19 02:45:51.485303
1262,4348,5,1,1,21,4348,6,0,False,active,1671414839,1,0,2022-12-19 02:45:51.485303
1263,4349,2,1,1,18,4349,2,0,False,active,1671413141,1,0,2022-12-19 02:45:51.485303
1264,4350,4,1,1,20,4350,4,0,False,active,1671417517,1,0,2022-12-19 02:45:51.485303
1265,4351,2,1,1,16,4351,2,1,False,active,1671416678,1,0,2022-12-19 02:45:51.485303
1266,4352,0,1,1,16,4352,5,0,False,active,1671405754,1,0,2022-12-19 02:45:51.485303
1267,4353,2,1,1,11,4353,8,0,False,active,1671411461,1,0,2022-12-19 02:45:51.485303
1268,4356,1,1,1,0,4356,19,0,False,active,1671418156,1,0,2022-12-19 02:45:51.485303
1269,4357,0,1,1,3,4357,16,0,False,active,1671418386,1,0,2022-12-19 02:45:51.485303
1270,4358,2,1,1,5,4358,18,0,False,active,1671411267,1,0,2022-12-19 02:45:51.485303
1271,4359,7,1,1,0,4359,29,1,False,active,1671413792,1,0,2022-12-19 02:45:51.485303
1272,4360,2,1,1,0,4360,20,1,False,active,1671405819,1,0,2022-12-19 02:45:51.485303
1273,4361,6,1,1,3,4361,25,1,False,active,1671417283,1,0,2022-12-19 02:45:51.485303
1274,4362,1,1,1,23,4362,1,1,False,active,1671414201,1,0,2022-12-19 02:45:51.485303
1275,4363,2,1,1,3,4363,27,0,False,active,1671408225,1,0,2022-12-19 02:45:51.485303
1276,4364,0,1,1,1,4364,18,0,False,active,1671406669,1,0,2022-12-19 02:45:51.485303
1277,4365,1,1,1,3,4365,14,4,False,active,1671415955,1,0,2022-12-19 02:45:51.485303
1278,4366,0,1,1,8,4366,12,0,False,active,1671416114,1,0,2022-12-19 02:45:51.485303
1279,4367,1,1,1,12,4367,9,0,False,active,1671405337,1,0,2022-12-19 02:45:51.485303
1280,4368,0,1,1,4,4368,17,0,False,active,1671403269,1,0,2022-12-19 02:45:51.485303
1281,4369,1,1,1,13,4369,10,0,False,active,1671404182,1,0,2022-12-19 02:45:51.485303
1282,4370,1,1,1,9,4370,9,1,False,active,1671401012,1,0,2022-12-19 02:45:51.485303
1283,4371,0,1,1,0,4371,19,0,False,active,1671394878,1,0,2022-12-19 02:45:51.485303
1284,4372,0,1,1,4,4372,15,0,False,active,1671401648,1,0,2022-12-19 02:45:51.485303
1285,4373,4,1,1,21,4373,5,1,False,active,1671418253,1,3,2022-12-19 02:45:51.485303
1286,4374,0,1,1,14,4374,5,0,False,active,1671395621,1,0,2022-12-19 02:45:51.485303
1287,4376,0,1,1,2,4376,27,0,False,active,1671415563,1,0,2022-12-19 02:45:51.485303
1288,4377,0,1,1,3,4377,19,0,False,active,1671407502,1,0,2022-12-19 02:45:51.485303
1289,4378,2,1,1,9,4378,13,1,False,active,1671412168,1,0,2022-12-19 02:45:51.485303
1290,4379,0,1,1,3,4379,20,0,False,active,1671404043,1,0,2022-12-19 02:45:51.485303
1291,4380,0,1,1,5,4380,25,0,False,active,1671407728,1,0,2022-12-19 02:45:51.485303
1292,4382,0,1,1,6,4382,13,0,False,active,1671401355,1,0,2022-12-19 02:45:51.485303
1293,4384,0,1,1,26,4384,4,0,False,active,1671402691,1,0,2022-12-19 02:45:51.485303
1294,4385,2,1,1,23,4385,2,0,False,active,1671415247,1,0,2022-12-19 02:45:51.485303
1295,4386,0,1,1,7,4386,18,2,False,active,1671417119,1,0,2022-12-19 02:45:51.485303
1296,4387,0,1,1,19,4387,16,0,False,active,1671404327,1,0,2022-12-19 02:45:51.485303
1297,4389,1,1,1,11,4389,12,0,False,active,1671375784,1,0,2022-12-19 02:45:51.485303
1298,4390,0,1,1,21,4390,0,0,False,active,1671417713,1,0,2022-12-19 02:45:51.485303
1299,4391,1,1,1,18,4391,1,0,False,active,1671353411,1,0,2022-12-19 02:45:51.485303
1300,4392,3,1,1,2,4392,20,0,False,active,1671343599,1,0,2022-12-19 02:45:51.485303
1301,4393,0,1,1,22,4393,6,0,False,active,1671414340,1,0,2022-12-19 02:45:51.485303
1302,4394,0,1,1,17,4394,1,1,False,active,1671396417,1,0,2022-12-19 02:45:51.485303
1303,4395,0,1,1,18,4395,3,0,False,active,1671409405,1,0,2022-12-19 02:45:51.485303
1304,4396,1,1,1,18,4396,1,0,False,active,1671415121,1,0,2022-12-19 02:45:51.485303
1305,4397,2,1,1,27,4397,8,0,False,active,1671411604,1,0,2022-12-19 02:45:51.485303
1306,4398,2,1,1,19,4398,2,0,False,active,1671354554,1,0,2022-12-19 02:45:51.485303
1307,4399,8,1,1,3,4399,17,0,False,active,1671410558,1,0,2022-12-19 02:45:51.485303
1308,4400,0,1,1,21,4400,0,0,False,active,1671401277,1,0,2022-12-19 02:45:51.485303
1309,4401,1,1,1,22,4401,2,0,False,active,1671418380,1,0,2022-12-19 02:45:51.485303
1310,4403,0,1,1,33,4403,2,0,False,active,1671410926,1,0,2022-12-19 02:45:51.485303
1311,4404,1,1,1,22,4404,5,0,False,active,1671394088,1,0,2022-12-19 02:45:51.485303
1312,4406,3,1,1,13,4406,64,1,False,active,1671418312,1,0,2022-12-19 02:45:51.485303
1313,4407,2,1,1,4,4407,40,0,False,active,1671414760,1,0,2022-12-19 02:45:51.485303
1314,4408,4,1,1,17,4408,4,2,False,active,1671416634,1,0,2022-12-19 02:45:51.485303
1315,4409,1,1,1,3,4409,26,1,False,active,1671416724,1,0,2022-12-19 02:45:51.485303
1316,4410,0,1,1,19,4410,2,2,False,active,1671412174,1,0,2022-12-19 02:45:51.485303
1317,4411,2,1,1,25,4411,2,0,False,active,1671403227,1,0,2022-12-19 02:45:51.485303
1318,4412,2,1,1,2,4412,26,2,False,active,1671415407,1,0,2022-12-19 02:45:51.485303
1319,4414,2,1,1,4,4414,15,0,False,active,1671412236,1,0,2022-12-19 02:45:51.485303
1320,4415,1,1,1,0,4415,29,1,False,active,1671399070,1,0,2022-12-19 02:45:51.485303
1321,4416,0,1,1,0,4416,30,0,False,active,1671398448,1,0,2022-12-19 02:45:51.485303
1322,4417,13,1,1,7,4417,17,1,False,active,1671406451,1,0,2022-12-19 02:45:51.485303
1323,4418,0,1,0,1,4418,25,0,False,active,1670882014,0,0,2022-12-19 02:45:51.485303
1324,4419,5,1,1,2,4419,19,1,False,active,1671418394,1,0,2022-12-19 02:45:51.485303
1325,4420,1,1,1,15,4420,10,0,False,active,1671412898,1,0,2022-12-19 02:45:51.485303
1326,4421,6,1,1,18,4421,6,0,False,active,1671409436,1,0,2022-12-19 02:45:51.485303
1327,4422,0,1,1,8,4422,15,0,False,active,1671398589,1,0,2022-12-19 02:45:51.485303
1328,4423,1,1,1,21,4423,1,0,False,active,1671404307,1,0,2022-12-19 02:45:51.485303
1329,4424,3,1,1,9,4424,8,2,False,active,1671416787,1,0,2022-12-19 02:45:51.485303
1330,4425,11,1,1,0,4425,11,40,False,active,1671418165,1,1,2022-12-19 02:45:51.485303
1331,4426,5,1,1,3,4426,53,1,False,active,1671417534,1,0,2022-12-19 02:45:51.485303
1332,4427,1,1,1,19,4427,2,0,False,active,1671417354,1,0,2022-12-19 02:45:51.485303
1333,4428,2,1,1,28,4428,2,0,False,active,1671416940,1,0,2022-12-19 02:45:51.485303
1334,4429,0,1,1,9,4429,18,3,False,active,1671417101,1,0,2022-12-19 02:45:51.485303
1335,4430,2,1,1,17,4430,6,1,False,active,1671413422,1,0,2022-12-19 02:45:51.485303
1336,4431,1,1,1,13,4431,20,1,False,active,1671412699,1,0,2022-12-19 02:45:51.485303
1337,4434,0,1,1,28,4434,0,0,False,active,1671387827,1,0,2022-12-19 02:45:51.485303
1338,4435,0,1,1,21,4435,2,0,False,active,1671407933,1,0,2022-12-19 02:45:51.485303
1339,4436,1,1,1,11,4436,17,1,False,active,1671418241,1,0,2022-12-19 02:45:51.485303
1340,4437,0,1,1,21,4437,0,0,False,active,1671409428,1,0,2022-12-19 02:45:51.485303
1341,4438,0,1,1,25,4438,0,0,False,active,1671395882,1,0,2022-12-19 02:45:51.485303
1342,4440,0,1,1,17,4440,1,0,False,active,1671413459,1,0,2022-12-19 02:45:51.485303
1343,4441,0,1,1,19,4441,4,0,False,active,1671417262,1,0,2022-12-19 02:45:51.485303
1344,4442,17,1,1,1,4442,32,0,False,active,1671418324,1,0,2022-12-19 02:45:51.485303
1345,4443,8,1,1,4,4443,16,1,False,active,1671404679,1,0,2022-12-19 02:45:51.485303
1346,4444,2,1,1,1,4444,19,0,False,active,1671417794,1,0,2022-12-19 02:45:51.485303
1347,4445,8,1,1,9,4445,10,1,False,active,1671413717,1,0,2022-12-19 02:45:51.485303
1348,4446,10,1,1,1,4446,19,0,False,active,1671408851,1,0,2022-12-19 02:45:51.485303
1349,4447,0,1,1,8,4447,21,0,False,active,1671418246,1,0,2022-12-19 02:45:51.485303
1350,4448,1,1,1,2,4448,16,0,False,active,1671406779,1,0,2022-12-19 02:45:51.485303
1351,4449,2,1,1,3,4449,22,0,False,active,1671417286,1,0,2022-12-19 02:45:51.485303
1352,4450,7,1,1,9,4450,9,0,False,active,1671417629,1,0,2022-12-19 02:45:51.485303
1353,4451,2,1,1,17,4451,4,0,False,active,1671416178,1,0,2022-12-19 02:45:51.485303
1354,4453,1,1,1,22,4453,1,0,False,active,1671394572,1,0,2022-12-19 02:45:51.485303
1355,4456,0,1,1,15,4456,6,0,False,active,1671414090,1,0,2022-12-19 02:45:51.485303
1356,4457,5,1,1,7,4457,12,0,False,active,1671409934,1,0,2022-12-19 02:45:51.485303
1357,4458,1,1,1,4,4458,14,0,False,active,1671369871,1,0,2022-12-19 02:45:51.485303
1358,4459,12,1,1,1,4459,18,2,False,active,1671416635,1,0,2022-12-19 02:45:51.485303
1359,4460,6,1,1,2,4460,16,0,False,active,1671408491,1,0,2022-12-19 02:45:51.485303
1360,4461,11,1,1,0,4461,19,0,False,active,1671383426,1,0,2022-12-19 02:45:51.485303
1361,4462,3,1,1,12,4462,8,2,False,active,1671408518,1,0,2022-12-19 02:45:51.485303
1362,4463,4,1,1,7,4463,14,1,False,active,1671417633,1,0,2022-12-19 02:45:51.485303
1363,4465,6,1,1,1,4465,21,1,False,active,1671418339,1,0,2022-12-19 02:45:51.485303
1364,4466,0,1,1,0,4466,0,0,False,active,86400,1,0,2022-12-19 02:45:51.485303
1365,4467,1,1,1,7,4467,14,0,False,active,1671407508,1,0,2022-12-19 02:45:51.485303
1366,4468,2,1,1,4,4468,17,0,False,active,1671404881,1,0,2022-12-19 02:45:51.485303
1367,4471,1,1,1,18,4471,3,0,False,active,1671415044,1,0,2022-12-19 02:45:51.485303
1368,4472,0,1,1,24,4472,1,0,False,active,1671413904,1,0,2022-12-19 02:45:51.485303
1369,4473,0,1,1,18,4473,0,1,False,active,1671405019,1,0,2022-12-19 02:45:51.485303
1370,4474,22,1,1,3,4474,34,0,False,active,1671414408,1,0,2022-12-19 02:45:51.485303
1371,4475,2,1,1,28,4475,7,0,False,active,1671413056,1,0,2022-12-19 02:45:51.485303
1372,4476,2,1,1,10,4476,16,1,False,active,1671417098,1,0,2022-12-19 02:45:51.485303
1373,4477,1,1,1,5,4477,19,2,False,active,1671418207,1,0,2022-12-19 02:45:51.485303
1374,4478,4,1,1,17,4478,46,0,False,active,1671417445,1,0,2022-12-19 02:45:51.485303
1375,4480,1,1,1,20,4480,15,0,False,active,1671412882,1,0,2022-12-19 02:45:51.485303
1376,4481,1,1,1,15,4481,24,0,False,active,1671414829,1,0,2022-12-19 02:45:51.485303
1377,4482,0,1,1,12,4482,21,0,False,active,1671413939,1,0,2022-12-19 02:45:51.485303
1378,4483,4,1,1,27,4483,9,1,False,active,1671407203,1,0,2022-12-19 02:45:51.485303
1379,4484,0,1,1,27,4484,3,0,False,active,1671397584,1,0,2022-12-19 02:45:51.485303
1380,4485,2,1,1,27,4485,5,0,False,active,1671417933,1,0,2022-12-19 02:45:51.485303
1381,4486,1,1,1,29,4486,2,0,False,active,1671415120,1,0,2022-12-19 02:45:51.485303
1382,4487,2,1,1,17,4487,3,0,False,active,1671416515,1,0,2022-12-19 02:45:51.485303
1383,4488,6,1,1,3,4488,21,0,False,active,1671411375,1,0,2022-12-19 02:45:51.485303
1384,4489,0,1,1,22,4489,2,0,False,active,1671414935,1,0,2022-12-19 02:45:51.485303
